,lsoa,latitude,longitude,area,month,score_0,score_1
310,E01004824,53.593990000000005,-2.42789,1342964.115,10,0,5
311,E01004824,53.593990000000005,-2.42789,1342964.115,11,6,15
312,E01004785,53.592009999999995,-2.38432,909305.9929,0,4,6
313,E01004785,53.592009999999995,-2.38432,909305.9929,1,3,2
314,E01004785,53.592009999999995,-2.38432,909305.9929,2,5,12
315,E01004785,53.592009999999995,-2.38432,909305.9929,3,3,4
316,E01004785,53.592009999999995,-2.38432,909305.9929,4,15,9
317,E01004785,53.592009999999995,-2.38432,909305.9929,5,4,6
318,E01004785,53.592009999999995,-2.38432,909305.9929,6,8,4
319,E01004785,53.592009999999995,-2.38432,909305.9929,7,2,2
320,E01004785,53.592009999999995,-2.38432,909305.9929,8,6,7
321,E01004785,53.592009999999995,-2.38432,909305.9929,9,7,5
322,E01004785,53.592009999999995,-2.38432,909305.9929,10,4,8
323,E01004785,53.592009999999995,-2.38432,909305.9929,11,6,5
324,E01004786,53.59916,-2.39874,1514536.29,0,5,1
325,E01004786,53.59916,-2.39874,1514536.29,1,4,2
326,E01004786,53.59916,-2.39874,1514536.29,2,2,8
327,E01004786,53.59916,-2.39874,1514536.29,3,2,10
328,E01004786,53.59916,-2.39874,1514536.29,4,4,8
329,E01004786,53.59916,-2.39874,1514536.29,5,1,6
330,E01004786,53.59916,-2.39874,1514536.29,6,2,16
331,E01004786,53.59916,-2.39874,1514536.29,7,0,4
332,E01004786,53.59916,-2.39874,1514536.29,8,4,4
333,E01004786,53.59916,-2.39874,1514536.29,9,2,5
334,E01004786,53.59916,-2.39874,1514536.29,10,5,2
335,E01004786,53.59916,-2.39874,1514536.29,11,4,6
336,E01004789,53.61561,-2.38365,827143.8182,0,4,2
337,E01004789,53.61561,-2.38365,827143.8182,1,2,1
338,E01004789,53.61561,-2.38365,827143.8182,2,3,0
339,E01004789,53.61561,-2.38365,827143.8182,3,3,2
340,E01004789,53.61561,-2.38365,827143.8182,4,7,0
341,E01004789,53.61561,-2.38365,827143.8182,5,3,0
342,E01004789,53.61561,-2.38365,827143.8182,6,8,3
343,E01004789,53.61561,-2.38365,827143.8182,7,2,1
344,E01004789,53.61561,-2.38365,827143.8182,8,3,1
345,E01004789,53.61561,-2.38365,827143.8182,9,3,2
346,E01004789,53.61561,-2.38365,827143.8182,10,0,1
347,E01004789,53.61561,-2.38365,827143.8182,11,1,1
348,E01004791,53.60341999999999,-2.38781,757055.2546,0,0,0
349,E01004791,53.60341999999999,-2.38781,757055.2546,1,0,1
350,E01004791,53.60341999999999,-2.38781,757055.2546,2,1,3
351,E01004791,53.60341999999999,-2.38781,757055.2546,3,0,1
352,E01004791,53.60341999999999,-2.38781,757055.2546,4,2,14
353,E01004791,53.60341999999999,-2.38781,757055.2546,5,1,3
354,E01004791,53.60341999999999,-2.38781,757055.2546,6,6,2
355,E01004791,53.60341999999999,-2.38781,757055.2546,7,1,1
356,E01004791,53.60341999999999,-2.38781,757055.2546,8,1,0
357,E01004791,53.60341999999999,-2.38781,757055.2546,9,2,1
