,lsoa,lat,lon
11609,E01011610,53.80008,-1.65659
11610,E01011611,53.79946,-1.64313
11611,E01011612,53.79649,-1.66257
11612,E01011613,53.79597,-1.68568
11613,E01011614,53.79584,-1.64727
11614,E01011615,53.79745,-1.50343
11615,E01011616,53.7965,-1.4786
11616,E01011617,53.79953,-1.49443
11617,E01011618,53.79695,-1.50923
11618,E01011619,53.7949,-1.52552
11619,E01011620,53.79274,-1.47763
11620,E01011621,53.78498,-1.50312
11621,E01011622,53.79691,-1.48868
11622,E01011623,53.79548,-1.51435
11623,E01011624,53.77788,-1.48379
11624,E01011625,53.78953,-1.51163
11625,E01011626,53.79031,-1.52173
11626,E01011627,53.75144,-1.46976
11627,E01011628,53.75558,-1.47653
11628,E01011629,53.75213,-1.4797
11629,E01011630,53.75335,-1.49773
11630,E01011631,53.75298,-1.45636
11631,E01011632,53.75288,-1.48801
11632,E01011633,53.74502,-1.4811
11633,E01011634,53.74024,-1.49211
11634,E01011635,53.74512,-1.45181
11635,E01011636,53.73198,-1.45172
11636,E01011637,53.75658,-1.43953
11637,E01011638,53.75742,-1.451
11638,E01011639,53.76212,-1.47809
11639,E01011640,53.75639,-1.45917
11640,E01011641,53.83066,-1.51315
11641,E01011642,53.82546,-1.51622
11642,E01011643,53.82687,-1.49773
11643,E01011644,53.82817,-1.48644
11644,E01011645,53.82576,-1.50826
11645,E01011646,53.82351,-1.49498
11646,E01011647,53.82052,-1.51084
11647,E01011648,53.82055,-1.50315
11648,E01011649,53.8513,-1.47801
11649,E01011650,53.84343,-1.49343
11650,E01011651,53.85189,-1.51107
11651,E01011652,53.84483,-1.51434
11652,E01011653,53.84355,-1.50817
11653,E01011654,53.83705,-1.51521
11654,E01011655,53.83669,-1.50582
11655,E01011656,53.83026,-1.47369
11656,E01011657,53.82988,-1.46778
11657,E01011658,53.82571,-1.4783
11658,E01011659,53.82351,-1.46665
11659,E01011660,53.82122,-1.47436
11660,E01011661,53.82185,-1.45942
11661,E01011662,53.81654,-1.47703
11662,E01011663,53.81473,-1.4651
11663,E01011664,53.81741,-1.46807
11664,E01011665,53.81362,-1.45766
11665,E01011666,53.81017,-1.45779
11666,E01011667,53.81152,-1.46617
11667,E01011668,53.81676,-1.55701
11668,E01011669,53.81765,-1.55164
11669,E01011670,53.81407,-1.54986
11670,E01011671,53.80989,-1.53967
11671,E01011672,53.81199,-1.55715
11672,E01011673,53.81016,-1.52334
11673,E01011674,53.8082,-1.55807
11674,E01011675,53.80409,-1.52752
11675,E01011676,53.80735,-1.54878
11676,E01011677,53.80669,-1.51897
11677,E01011678,53.80137,-1.55968
11678,E01011679,53.80492,-1.5374
11679,E01011680,53.80595,-1.56235
11680,E01011681,53.80463,-1.56742
11681,E01011682,53.84296,-1.58738
11682,E01011683,53.83629,-1.58019
11683,E01011684,53.84164,-1.59938
11684,E01011685,53.83015,-1.59493
11685,E01011686,53.83783,-1.61162
11686,E01011687,53.8368,-1.5999
11687,E01011688,53.83098,-1.56002
11688,E01011689,53.83229,-1.56941
11689,E01011690,53.829,-1.58406
11690,E01011691,53.82794,-1.56417
11691,E01011692,53.82752,-1.57452
11692,E01011693,53.82617,-1.5691
11693,E01011694,53.82469,-1.5838
11694,E01011695,53.8459,-1.60668
11695,E01011696,53.89958,-1.40473
11696,E01011697,53.92043,-1.33191
11697,E01011698,53.9379,-1.38989
11698,E01011699,53.94196,-1.39012
11699,E01011700,53.9366,-1.37474
11700,E01011701,53.93471,-1.39201
11701,E01011702,53.92451,-1.40367
11702,E01011703,53.93113,-1.4049
11703,E01011704,53.92539,-1.37384
11704,E01011705,53.92912,-1.37775
11705,E01011706,53.91617,-1.41994
11706,E01011707,53.90301,-1.36763
11707,E01011708,53.90005,-1.45637
11708,E01011709,53.90127,-1.35026
11709,E01011710,53.8907,-1.3531
11710,E01011711,53.90097,-1.33945
11711,E01011712,53.87785,-1.35787
11712,E01011713,53.88104,-1.44626
11713,E01011714,53.83902,-1.45818
11714,E01011715,53.83679,-1.42352
11715,E01011716,53.8389,-1.47013
11716,E01011717,53.83509,-1.46195
11717,E01011718,53.83119,-1.45304
11718,E01011719,53.82394,-1.41557
11719,E01011720,53.827,-1.45586
11720,E01011721,53.82585,-1.44512
11721,E01011722,53.82051,-1.43562
11722,E01011723,53.82033,-1.44457
11723,E01011724,53.8184,-1.45038
11724,E01011725,53.79516,-1.613
11725,E01011726,53.78799,-1.62667
11726,E01011727,53.79526,-1.62668
11727,E01011728,53.7759,-1.63469
11728,E01011729,53.79398,-1.60055
11729,E01011730,53.79029,-1.61124
11730,E01011731,53.78781,-1.60118
11731,E01011732,53.79041,-1.59478
11732,E01011733,53.78617,-1.58654
11733,E01011734,53.77353,-1.60326
11734,E01011735,53.78565,-1.61341
11735,E01011736,53.78403,-1.59381
11736,E01011737,53.78253,-1.60758
11737,E01011738,53.77842,-1.62003
11738,E01011739,53.79902,-1.62276
11739,E01011740,53.72685,-1.30585
11740,E01011741,53.72264,-1.30007
11741,E01011742,53.72546,-1.31428
11742,E01011743,53.71632,-1.30529
11743,E01011744,53.71563,-1.31215
11744,E01011745,53.73288,-1.30396
11745,E01011746,53.73863,-1.30438
11746,E01011747,53.72774,-1.32584
11747,E01011748,53.7162,-1.3361
11748,E01011749,53.71087,-1.34697
11749,E01011750,53.72131,-1.32083
11750,E01011751,53.72424,-1.33652
11751,E01011752,53.73062,-1.34319
11752,E01011753,53.72245,-1.34365
11753,E01011754,53.72177,-1.32956
11754,E01011755,53.71367,-1.32441
11755,E01011756,53.71952,-1.34763
11756,E01011757,53.71656,-1.37728
11757,E01011758,53.71072,-1.39559
11758,E01011759,53.72492,-1.37564
11759,E01011760,53.72677,-1.3605
11760,E01011761,53.71841,-1.36528
11761,E01011762,53.72337,-1.35213
11762,E01011763,53.71896,-1.35695
11763,E01011764,53.71373,-1.36134
11764,E01011765,53.65388,-1.42775
11765,E01011766,53.64747,-1.40745
11766,E01011767,53.6564,-1.31861
11767,E01011768,53.64323,-1.33948
11768,E01011769,53.65338,-1.36167
11769,E01011770,53.63983,-1.33824
11770,E01011771,53.6295,-1.40772
11771,E01011772,53.62266,-1.42328
11772,E01011773,53.66207,-1.42515
11773,E01011774,53.66262,-1.44713
11774,E01011775,53.69866,-1.38103
11775,E01011776,53.68057,-1.39383
11776,E01011777,53.69365,-1.36282
11777,E01011778,53.68261,-1.34927
11778,E01011779,53.67626,-1.33694
11779,E01011780,53.67219,-1.36987
11780,E01011781,53.6829,-1.36382
11781,E01011782,53.66689,-1.34923
11782,E01011783,53.67639,-1.36517
11783,E01011784,53.60994,-1.39868
11784,E01011785,53.63252,-1.36333
11785,E01011786,53.61716,-1.43076
11786,E01011787,53.61694,-1.35285
11787,E01011788,53.62115,-1.33508
11788,E01011789,53.62101,-1.36375
11789,E01011790,53.60806,-1.34736
11790,E01011791,53.63252,-1.38857
11791,E01011792,53.61858,-1.37614
11792,E01011793,53.67519,-1.55774
11793,E01011794,53.6687,-1.55916
11794,E01011795,53.67478,-1.56672
11795,E01011796,53.66893,-1.57163
11796,E01011797,53.664,-1.54313
11797,E01011798,53.65498,-1.55364
11798,E01011799,53.66345,-1.55796
11799,E01011800,53.66047,-1.57201
11800,E01011801,53.65605,-1.53892
11801,E01011802,53.65865,-1.55052
11802,E01011803,53.69665,-1.25633
11803,E01011804,53.71626,-1.283
11804,E01011805,53.71197,-1.23628
11805,E01011806,53.70892,-1.27022
11806,E01011807,53.70703,-1.23761
11807,E01011808,53.70804,-1.2535
11808,E01011809,53.7084,-1.26273
11809,E01011810,53.70128,-1.22019
11810,E01011811,53.70048,-1.2523
11811,E01011812,53.69572,-1.40358
11812,E01011813,53.69159,-1.41283
11813,E01011814,53.69383,-1.42558
11814,E01011815,53.68179,-1.44589
11815,E01011816,53.68671,-1.417
11816,E01011817,53.67311,-1.42208
11817,E01011818,53.66383,-1.40357
11818,E01011819,53.70153,-1.41905
11819,E01011820,53.70301,-1.40906
11820,E01011821,53.69813,-1.41054
11821,E01011822,53.69596,-1.41773
11822,E01011823,53.69677,-1.58976
11823,E01011824,53.69158,-1.58481
11824,E01011825,53.69396,-1.56904
11825,E01011826,53.68743,-1.5902
11826,E01011827,53.68254,-1.56133
11827,E01011828,53.68304,-1.57609
11828,E01011829,53.66676,-1.58637
11829,E01011830,53.67758,-1.57918
11830,E01011831,53.68165,-1.58515
11831,E01011832,53.67549,-1.57257
11832,E01011833,53.67652,-1.59719
11833,E01011834,53.70311,-1.31802
11834,E01011835,53.70065,-1.28418
11835,E01011836,53.6987,-1.29704
11836,E01011837,53.68863,-1.31017
11837,E01011838,53.69569,-1.30507
11838,E01011839,53.69244,-1.2855
11839,E01011840,53.68997,-1.30277
11840,E01011841,53.6953,-1.33597
11841,E01011842,53.68552,-1.32919
11842,E01011843,53.70798,-1.29496
11843,E01011844,53.70647,-1.31029
11844,E01011845,53.67717,-1.32038
11845,E01011846,53.68183,-1.3116
11846,E01011847,53.68309,-1.32013
11847,E01011848,53.67354,-1.30542
11848,E01011849,53.66896,-1.27076
11849,E01011850,53.68839,-1.29623
11850,E01011851,53.68763,-1.31771
11851,E01011852,53.68081,-1.29
11852,E01011853,53.68339,-1.29866
11853,E01011854,53.61926,-1.26079
11854,E01011855,53.61791,-1.27769
11855,E01011856,53.62529,-1.25409
11856,E01011857,53.63416,-1.29187
11857,E01011858,53.61056,-1.29442
11858,E01011859,53.59978,-1.28968
11859,E01011860,53.59951,-1.26918
11860,E01011861,53.58985,-1.28134
11861,E01011862,53.58348,-1.29867
11862,E01011863,53.59094,-1.29605
11863,E01011864,53.59369,-1.34135
11864,E01011865,53.60286,-1.35657
11865,E01011866,53.58486,-1.317
11866,E01011867,53.60845,-1.36462
11867,E01011868,53.59851,-1.32235
11868,E01011869,53.59475,-1.29984
11869,E01011870,53.59871,-1.30159
11870,E01011871,53.5939,-1.3105
11871,E01011872,53.58979,-1.32825
11872,E01011873,53.72181,-1.49477
11873,E01011874,53.71084,-1.43001
11874,E01011875,53.72219,-1.45747
11875,E01011876,53.69849,-1.466
11876,E01011877,53.70497,-1.49005
11877,E01011878,53.7146,-1.47757
11878,E01011879,53.70878,-1.44658
11879,E01011880,53.70192,-1.47963
11880,E01011881,53.70796,-1.49975
11881,E01011882,53.70632,-1.43179
11882,E01011883,53.71456,-1.41698
11883,E01011884,53.69534,-1.49485
11884,E01011885,53.70832,-1.53319
11885,E01011886,53.70407,-1.51648
11886,E01011887,53.69862,-1.50994
11887,E01011888,53.70174,-1.52476
11888,E01011889,53.69143,-1.54703
11889,E01011890,53.69689,-1.53552
11890,E01011891,53.69587,-1.5241
11891,E01011892,53.69041,-1.52905
11892,E01011893,53.71887,-1.5117
11893,E01011894,53.71618,-1.49211
11894,E01011895,53.71211,-1.49314
11895,E01011896,53.71282,-1.50183
11896,E01011897,53.70948,-1.50872
11897,E01011898,53.67194,-1.49348
11898,E01011899,53.67239,-1.5392
11899,E01011900,53.67503,-1.52165
11900,E01011901,53.67489,-1.52723
11901,E01011902,53.66816,-1.5026
11902,E01011903,53.66451,-1.53311
11903,E01011904,53.67117,-1.5288
11904,E01011905,53.66646,-1.5208
11905,E01011906,53.66011,-1.49628
11906,E01011907,53.67602,-1.51094
11907,E01011908,53.67302,-1.48405
11908,E01011909,53.69306,-1.47959
11909,E01011910,53.68882,-1.48326
11910,E01011911,53.68743,-1.47342
11911,E01011912,53.68944,-1.49822
11912,E01011913,53.68621,-1.49032
11913,E01011914,53.68384,-1.47743
11914,E01011915,53.68214,-1.48487
11915,E01011916,53.68079,-1.49563
11916,E01011917,53.67423,-1.4761
11917,E01011918,53.67955,-1.54386
11918,E01011919,53.68091,-1.52148
11919,E01011920,53.6838,-1.50828
11920,E01011921,53.67968,-1.53109
11921,E01011922,53.67533,-1.54372
11922,E01011923,53.69041,-1.50531
11923,E01011924,53.68934,-1.51457
11924,E01011925,53.68786,-1.52099
11925,E01011926,53.68405,-1.51842
11926,E01011927,53.68483,-1.53272
11927,E01011928,53.64729,-1.60594
11928,E01011929,53.64798,-1.53013
11929,E01011930,53.64285,-1.53908
11930,E01011931,53.64388,-1.58283
11931,E01011932,53.64768,-1.56617
11932,E01011933,53.63189,-1.5387
11933,E01011934,53.6358,-1.50865
11934,E01011935,53.61541,-1.54425
11935,E01011936,53.6299,-1.51335
11936,E01011937,53.65584,-1.51482
11937,E01011938,53.63994,-1.60075
11938,E01011939,53.64735,-1.49669
11939,E01011940,53.64529,-1.50969
11940,E01011941,53.64113,-1.45019
11941,E01011942,53.61966,-1.47761
11942,E01011943,53.64061,-1.51332
11943,E01011944,53.66027,-1.4683
11944,E01011945,53.65979,-1.48575
11945,E01011946,53.65225,-1.46285
11946,E01011947,53.65399,-1.47733
11947,E01011948,53.64881,-1.48502
11948,E01011949,54.67517,-1.23008
11949,E01011950,54.67594,-1.21962
11950,E01011951,54.67841,-1.2241
11951,E01011952,54.70342,-1.22794
11952,E01011953,54.71198,-1.22748
11953,E01011954,54.71116,-1.23741
11954,E01011955,54.69528,-1.21374
11955,E01011956,54.69887,-1.22481
11956,E01011957,54.69265,-1.22324
11957,E01011958,54.69503,-1.21993
11958,E01011959,54.67575,-1.29902
11959,E01011960,54.65175,-1.24197
11960,E01011961,54.65548,-1.23706
11961,E01011962,54.65555,-1.24648
11962,E01011963,54.65438,-1.22852
11963,E01011964,54.68465,-1.22378
11964,E01011965,54.68247,-1.23044
11965,E01011966,54.68799,-1.23206
11966,E01011967,54.68082,-1.22349
11967,E01011968,54.64004,-1.26013
11968,E01011969,54.71796,-1.24199
11969,E01011970,54.71644,-1.25562
11970,E01011971,54.71136,-1.25277
11971,E01011972,54.70678,-1.24344
11972,E01011973,54.68879,-1.21836
11973,E01011974,54.68959,-1.20434
11974,E01011975,54.68838,-1.22797
11975,E01011976,54.68846,-1.22341
11976,E01011977,54.65981,-1.24712
11977,E01011978,54.66188,-1.24193
11978,E01011979,54.66438,-1.24102
11979,E01011980,54.6712,-1.24698
11980,E01011981,54.67114,-1.23878
11981,E01011982,54.68265,-1.25357
11982,E01011983,54.68471,-1.23946
11983,E01011984,54.66836,-1.22931
11984,E01011985,54.66773,-1.21841
11985,E01011986,54.67156,-1.22325
11986,E01011987,54.67313,-1.21731
11987,E01011988,54.66262,-1.22962
11988,E01011989,54.64676,-1.22104
11989,E01011990,54.65436,-1.22099
11990,E01011991,54.6961,-1.18069
11991,E01011992,54.70302,-1.21435
11992,E01011993,54.70276,-1.1932
11993,E01011994,54.69918,-1.20058
11994,E01011995,54.6606,-1.19533
11995,E01011996,54.66388,-1.18914
11996,E01011997,54.663,-1.20301
11997,E01011998,54.63989,-1.19071
11998,E01011999,54.68065,-1.21047
11999,E01012000,54.68312,-1.20313
12000,E01012001,54.67311,-1.20212
12001,E01012002,54.69245,-1.23204
12002,E01012003,54.69424,-1.2561
12003,E01012004,54.69949,-1.23485
12004,E01012005,54.69718,-1.24815
12005,E01012006,54.6956,-1.23752
12006,E01012007,54.54284,-1.24284
12007,E01012008,54.55013,-1.2411
12008,E01012009,54.54796,-1.25196
12009,E01012010,54.54312,-1.25285
12010,E01012011,54.55721,-1.26814
12011,E01012012,54.55001,-1.26848
12012,E01012013,54.56442,-1.26813
12013,E01012014,54.56726,-1.25826
12014,E01012015,54.5537,-1.1878
12015,E01012016,54.55537,-1.17465
12016,E01012017,54.55132,-1.1842
12017,E01012018,54.55401,-1.21742
12018,E01012019,54.5517,-1.23037
12019,E01012020,54.55044,-1.22305
12020,E01012021,54.54623,-1.23018
12021,E01012022,54.53506,-1.27321
12022,E01012023,54.531,-1.25225
12023,E01012024,54.53767,-1.26351
12024,E01012025,54.53497,-1.25648
12025,E01012026,54.56404,-1.2222
12026,E01012027,54.56053,-1.22301
12027,E01012028,54.55745,-1.22938
12028,E01012029,54.55545,-1.23539
12029,E01012030,54.52285,-1.21902
12030,E01012031,54.52791,-1.22825
12031,E01012032,54.52093,-1.2047
12032,E01012033,54.52043,-1.21206
12033,E01012034,54.51284,-1.20676
12034,E01012035,54.52932,-1.21735
12035,E01012036,54.56994,-1.24574
12036,E01012037,54.56901,-1.25219
12037,E01012038,54.567,-1.25068
12038,E01012039,54.56794,-1.24183
12039,E01012040,54.56708,-1.24678
12040,E01012041,54.57342,-1.2484
12041,E01012042,54.52705,-1.24709
12042,E01012043,54.52648,-1.23525
12043,E01012044,54.52239,-1.2435
12044,E01012045,54.5216,-1.23658
12045,E01012046,54.53576,-1.23463
12046,E01012047,54.54633,-1.26771
12047,E01012048,54.54184,-1.26133
12048,E01012049,54.53492,-1.2114
12049,E01012050,54.5449,-1.21881
12050,E01012051,54.54228,-1.21572
12051,E01012052,54.53883,-1.21863
12052,E01012053,54.55249,-1.25563
12053,E01012054,54.55514,-1.25849
12054,E01012055,54.55372,-1.244
12055,E01012056,54.56256,-1.24894
12056,E01012057,54.55981,-1.25422
12057,E01012058,54.56906,-1.20915
12058,E01012059,54.57125,-1.21276
12059,E01012060,54.57002,-1.18873
12060,E01012061,54.5699,-1.19861
12061,E01012062,54.53372,-1.18847
12062,E01012063,54.52962,-1.19342
12063,E01012064,54.54104,-1.20344
12064,E01012065,54.52472,-1.19851
12065,E01012066,54.51714,-1.19076
12066,E01012067,54.53011,-1.20635
12067,E01012068,54.57319,-1.23499
12068,E01012069,54.57655,-1.21137
12069,E01012070,54.58143,-1.24189
12070,E01012071,54.52244,-1.17782
12071,E01012072,54.51251,-1.16554
12072,E01012073,54.52872,-1.1836
12073,E01012074,54.56015,-1.21122
12074,E01012075,54.55856,-1.19941
12075,E01012076,54.56566,-1.19933
12076,E01012077,54.56476,-1.20832
12077,E01012078,54.56355,-1.24309
12078,E01012079,54.55794,-1.23896
12079,E01012080,54.56342,-1.23488
12080,E01012081,54.55923,-1.24391
12081,E01012082,54.54785,-1.19523
12082,E01012083,54.55515,-1.20787
12083,E01012084,54.55349,-1.19861
12084,E01012085,54.55054,-1.20218
12085,E01012086,54.5162,-1.23743
12086,E01012087,54.52111,-1.26674
12087,E01012088,54.56151,-1.19397
12088,E01012089,54.5647,-1.18016
12089,E01012090,54.56198,-1.18765
12090,E01012091,54.55853,-1.18309
12091,E01012092,54.56829,-1.2356
12092,E01012093,54.56854,-1.22892
12093,E01012094,54.56847,-1.22184
12094,E01012095,54.57822,-0.93283
12095,E01012096,54.56279,-0.90982
12096,E01012097,54.56948,-0.94984
12097,E01012098,54.56586,-0.93086
12098,E01012099,54.56499,-0.94392
12099,E01012100,54.62075,-1.07229
12100,E01012101,54.61708,-1.08086
12101,E01012102,54.61703,-1.06254
12102,E01012103,54.58582,-1.10142
12103,E01012104,54.60532,-1.10203
12104,E01012105,54.6112,-1.08038
12105,E01012106,54.60942,-1.08652
12106,E01012107,54.61192,-1.13677
12107,E01012108,54.56463,-1.1347
12108,E01012109,54.56939,-1.10818
12109,E01012110,54.55884,-1.13837
12110,E01012111,54.55751,-1.14453
12111,E01012112,54.5514,-1.14296
12112,E01012113,54.56867,-1.14184
12113,E01012114,54.57821,-1.14689
12114,E01012115,54.57211,-1.14363
12115,E01012116,54.58057,-1.1531
12116,E01012117,54.53296,-1.0552
12117,E01012118,54.53546,-1.0586
12118,E01012119,54.5498,-1.10077
12119,E01012120,54.55573,-1.03488
12120,E01012121,54.54008,-1.06598
12121,E01012122,54.52517,-1.06156
12122,E01012123,54.53019,-1.06477
12123,E01012124,54.51789,-1.11223
12124,E01012125,54.52689,-1.07346
12125,E01012126,54.53244,-1.08167
12126,E01012127,54.59754,-1.07048
12127,E01012128,54.5954,-1.07144
12128,E01012129,54.599,-1.07969
12129,E01012130,54.59417,-1.06268
12130,E01012131,54.60035,-1.07155
12131,E01012132,54.52206,-0.94192
12132,E01012133,54.55308,-0.90239
12133,E01012134,54.55662,-0.84904
12134,E01012135,54.5592,-0.89324
12135,E01012136,54.55517,-0.88435
12136,E01012137,54.52258,-0.88124
12137,E01012138,54.58428,-1.03965
12138,E01012139,54.57678,-1.04458
12139,E01012140,54.57709,-1.03623
12140,E01012141,54.59977,-1.02616
12141,E01012142,54.60866,-1.07241
12142,E01012143,54.60506,-1.07353
12143,E01012144,54.61296,-1.07097
12144,E01012145,54.55573,-1.15295
12145,E01012146,54.5556,-1.16316
12146,E01012147,54.54965,-1.15552
12147,E01012148,54.55014,-1.17077
12148,E01012149,54.54524,-1.15906
12149,E01012150,54.54766,-1.18101
12150,E01012151,54.54294,-1.18206
12151,E01012152,54.53687,-1.16925
12152,E01012153,54.53268,-1.17409
12153,E01012154,54.5901,-1.0244
12154,E01012155,54.58581,-1.0026
12155,E01012156,54.59308,-1.00849
12156,E01012157,54.59357,-1.01718
12157,E01012158,54.57578,-0.98368
12158,E01012159,54.58645,-0.975
12159,E01012160,54.58376,-0.98565
12160,E01012161,54.5852,-0.95934
12161,E01012162,54.55879,-0.95784
12162,E01012163,54.56983,-0.97118
12163,E01012164,54.5516,-0.99659
12164,E01012165,54.56254,-0.97826
12165,E01012166,54.5722,-1.17026
12166,E01012167,54.56742,-1.1749
12167,E01012168,54.56603,-1.1586
12168,E01012169,54.57894,-1.18516
12169,E01012170,54.57799,-1.16416
12170,E01012171,54.56377,-1.14102
12171,E01012172,54.56271,-1.14852
12172,E01012173,54.56043,-1.15375
12173,E01012174,54.56027,-1.16303
12174,E01012175,54.56746,-1.14966
12175,E01012176,54.60619,-1.05401
12176,E01012177,54.59915,-1.04678
12177,E01012178,54.60879,-1.06199
12178,E01012179,54.60085,-1.05801
12179,E01012180,54.59663,-1.05303
12180,E01012181,54.52408,-0.9906
12181,E01012182,54.51394,-1.03106
12182,E01012183,54.51771,-1.05051
12183,E01012184,54.61633,-1.05342
12184,E01012185,54.60502,-1.04489
12185,E01012186,54.60984,-1.04455
12186,E01012187,54.58035,-1.36505
12187,E01012188,54.57353,-1.37549
12188,E01012189,54.57368,-1.36214
12189,E01012190,54.56751,-1.36799
12190,E01012191,54.56561,-1.35838
12191,E01012192,54.58924,-1.31875
12192,E01012193,54.58597,-1.31828
12193,E01012194,54.57945,-1.3144
12194,E01012195,54.58333,-1.31713
12195,E01012196,54.60396,-1.28174
12196,E01012197,54.60414,-1.29312
12197,E01012198,54.60746,-1.21221
12198,E01012199,54.5152,-1.34376
12199,E01012200,54.51553,-1.36005
12200,E01012201,54.52216,-1.369
12201,E01012202,54.52453,-1.3499
12202,E01012203,54.52802,-1.36653
12203,E01012204,54.57479,-1.34215
12204,E01012205,54.57281,-1.35685
