id,name,host_id,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,,,,,,,,,,
13989143,Entire flat in city centre near the arena,44990565,53.48911,-2.23907,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$99.00 ,,,$0.00 ,$10.00 ,1,$0.00 ,98,,,,,,,,,,
13994542,Stylish 2 Bedroom 2 Bathroom City Centre Apartment,83573333,53.4792,-2.22407,f,Apartment,Entire home/apt,6,2,2,4,Real Bed,$112.00 ,,,$200.00 ,$25.00 ,4,$15.00 ,92,,,,,,,,,,
14004437,"Central location, private bathroom - women only",11011740,53.48457,-2.23646,f,Apartment,Private room,1,1,1,1,Real Bed,$39.00 ,,,$0.00 ,$11.00 ,1,$0.00 ,96,,,,,,,,,,
14011355,"Quiet house, great transport links.",11269756,53.46898,-2.16724,t,House,Entire home/apt,4,1,2,2,Real Bed,$80.00 ,,,$100.00 ,$35.00 ,1,$0.00 ,92,,,,,,,,,,
14018016,Cosy Single Room,21372037,53.53146,-2.2154,t,House,Private room,1,1,1,1,Real Bed,$16.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
14036744,Stylish top floor apartment in cool area,14354475,53.4281,-2.23895,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$69.00 ,,,$0.00 ,$30.00 ,2,$17.00 ,93,,,,,,,,,,
14049886,Room - stunning victorian building,54935077,53.38006,-2.35951,f,Apartment,Private room,2,1,1,1,Real Bed,$49.00 ,,,,$10.00 ,1,$0.00 ,100,,,,,,,,,,
14067486,Comfy flat with park and all amenities close by,83656618,53.51331,-2.34367,t,Apartment,Private room,1,1,1,1,Real Bed,$20.00 ,,,$100.00 ,$30.00 ,1,$15.00 ,91,,,,,,,,,,
14080484,Room 20 minutes from City Centre,84638204,53.44953,-2.10761,f,House,Private room,2,1,1,1,Real Bed,$47.00 ,,,,,1,$0.00 ,,,,,,,,,,,
14090874,Home away from home - double room,34647814,53.44679,-2.19997,t,House,Private room,2,1.5,1,1,Real Bed,$50.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,100,,,,,,,,,,
14102462,Manchester Arena Suites +Free Parking (for groups),84897769,53.49194,-2.23782,f,Apartment,Entire home/apt,16,4,4,16,Real Bed,$395.00 ,,,$100.00 ,$0.00 ,16,$20.00 ,95,,,,,,,,,,
14107264,Comfy room near Manchester airport,84952197,53.3658,-2.21702,t,House,Private room,2,1,1,2,Real Bed,$35.00 ,,,$100.00 ,$5.00 ,1,$0.00 ,97,,,,,,,,,,
14135628,bedroom to let,85297569,53.41426,-2.3624,t,House,Private room,1,1,1,1,Real Bed,$250.00 ,,,$500.00 ,$50.00 ,1,$0.00 ,,,,,,,,,,,
14136263,Ground floor ideal location,85306189,53.42719,-2.3086,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$46.00 ,,,$75.00 ,,1,$0.00 ,,,,,,,,,,,
14157191,En Suite Room Manchester City centre.,50979723,53.48655,-2.21956,f,Townhouse,Private room,2,1,1,1,Real Bed,$38.00 ,,,$0.00 ,$15.00 ,2,$0.00 ,96,,,,,,,,,,
14157959,Two Bed Room with private bathroom in Manchester,22987002,53.43956,-2.27135,t,Apartment,Private room,2,1,1,2,Real Bed,$22.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
14158030,Southern view double room,22646922,53.46551,-2.25746,f,House,Private room,1,1,1,1,Real Bed,$23.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,,,,,,,,,,,
14162538,En-Suite large luxury bedroom in the city centre,50979723,53.48716,-2.22099,t,Townhouse,Private room,2,1,1,1,Real Bed,$37.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,97,,,,,,,,,,
14162786,Double room in City centre convenient selfCheck In,50979723,53.4884,-2.22003,t,Townhouse,Private room,2,1,1,1,Real Bed,$32.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,97,,,,,,,,,,
14166780,"Comfy, clean private room in convenient city area",50979723,53.48676,-2.21985,f,Townhouse,Private room,2,1.5,1,1,Real Bed,$35.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,96,,,,,,,,,,
14176762,Double Room in Well Kept House,85851611,53.4582,-2.17146,f,House,Private room,2,1,1,1,Real Bed,$28.00 ,,,$74.00 ,$4.00 ,2,$4.00 ,100,,,,,,,,,,
14179072,Cosy home from home.,80313688,53.5426,-2.62493,f,House,Private room,2,1,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
14211719,NHS Staff & Key Workers - 2 Bed Apartment ,57906174,53.47757,-2.28757,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$92.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,89,,,,,,,,,,
14224059,Double and single room available in welcoming home,57160218,53.51279,-2.33052,f,House,Private room,3,1,1,2,Real Bed,$28.00 ,,,$100.00 ,$10.00 ,2,$20.00 ,,,,,,,,,,,
14237047,Comfy B&B in peaceful  location with lovely views,57904293,53.55632,-2.01605,t,House,Private room,2,1,1,2,Real Bed,$50.00 ,,,,$10.00 ,2,$5.00 ,99,,,,,,,,,,
14245026,Muse and Creativity,86677102,53.43957,-2.21954,t,Apartment,Entire home/apt,2,0.5,1,1,Real Bed,$82.00 ,,,,,1,$0.00 ,,,,,,,,,,,
14264104,Comfy King Own Bathroom Historic CITY CENTRE WiFi,86911839,53.47627,-2.24008,t,Loft,Private room,3,1,1,1,Real Bed,$62.00 ,,,$0.00 ,$8.00 ,2,$25.00 ,99,,,,,,,,,,
14279740,AIRPORT & WYTHENSHAWE HOSPITAL (small double room),64402918,53.39154,-2.28773,t,Apartment,Private room,2,1,1,1,Real Bed,$24.00 ,,,,$4.00 ,1,$10.00 ,100,,,,,,,,,,
14281337,clean and bright room in Hale,87138258,53.38307,-2.34764,t,House,Private room,1,1,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,89,,,,,,,,,,
14296016,comfy single room for weekend traveler,32776343,53.4864,-2.31307,t,House,Private room,1,1,1,1,Real Bed,$40.00 ,,,,,1,$0.00 ,,,,,,,,,,,
14338824,Ladies only clean house newly decorated quiet area,57439494,53.5484,-2.37027,t,House,Private room,2,1.5,2,2,Real Bed,$18.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
14351034,"Spacious, Charming 4 bedroom Holiday Home",57603266,53.46871,-2.5636,f,House,Entire home/apt,6,2.5,4,6,Real Bed,$120.00 ,,,$0.00 ,$30.00 ,6,$0.00 ,92,,,,,,,,,,
14367814,A home from home with  easy access to City Centre,88137244,53.48348,-2.34994,t,House,Private room,2,1.5,1,1,Real Bed,$30.00 ,,,$0.00 ,$5.00 ,1,$10.00 ,100,,,,,,,,,,
14392651,One bed City Centre Apartment,72966136,53.4872,-2.24326,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,$120.00 ,,,,$24.00 ,2,$10.00 ,97,,,,,,,,,,
14399014,South Manchester / Airport / Wythenshawe Hospital,88501775,53.40869,-2.3006,f,House,Private room,2,1,1,1,Real Bed,$27.00 ,,,,,1,$5.00 ,,,,,,,,,,,
14417005,New Luxury 3 beds Apartment,51295028,f,Apartment,Entire home/apt,3,2,3,2,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",,,$200.00 ,$50.00 ,4,$25.00 ,2,1125,,,,,,,,,,,
14417719,City East Single Room - Comfortable and Clean!,88694104,53.48482,-2.17753,t,House,Private room,1,1.5,1,1,Real Bed,$26.00 ,,,,,1,$0.00 ,80,,,,,,,,,,
14421901,Ensuite room Old Trafford,15824000,53.45007,-2.30724,t,House,Private room,2,1,1,1,Real Bed,$44.00 ,,,$0.00 ,,1,$0.00 ,98,,,,,,,,,,
14433136,Single bed in the heart of MCR,16627385,53.47304,-2.24137,f,Apartment,Private room,1,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$12.00 ,1,$0.00 ,96,,,,,,,,,,
14434894,Lovely apartment with parking.,66185769,53.49949,-2.26018,t,Apartment,Private room,4,1,1,1,Real Bed,$39.00 ,,,$100.00 ,$5.00 ,2,$10.00 ,98,,,,,,,,,,
14437395,"Newly renovated, modern family home.",88877840,53.48233,-2.21318,t,House,Entire home/apt,4,1,2,2,Real Bed,$51.00 ,,,$100.00 ,$57.00 ,1,$0.00 ,100,,,,,,,,,,
14452165,Modern Apartment in Manchester - selection room,85727315,53.48764,-2.29465,t,Apartment,Entire home/apt,4,1,3,3,Real Bed,$150.00 ,,,$0.00 ,$50.00 ,2,$30.00 ,,,,,,,,,,,
14460829,Cozy room in Victorian-style house,10936549,53.44439,-2.31302,t,House,Private room,2,1,1,1,Real Bed,$30.00 ,,,$90.00 ,,1,$8.00 ,98,,,,,,,,,,
14495185,Luxurious Superking Bed in Double Room & Cosy Home,89482500,53.4488,-2.36499,t,House,Private room,2,1.5,1,1,Real Bed,$30.00 ,,,$0.00 ,$15.00 ,2,$15.00 ,97,,,,,,,,,,
14499381,MANCHESTER AIRPORT clean kingbed ENSUITE-TV + WIFI,69946161,53.37157,-2.27456,f,House,Private room,2,3.5,1,1,Real Bed,$69.00 ,,,,$9.00 ,1,$25.00 ,100,,,,,,,,,,
14524917,Double room  with en suite marple bridge,24592013,53.40195,-2.0539,t,House,Private room,2,1,1,1,Real Bed,$29.00 ,,,,,1,$10.00 ,97,,,,,,,,,,
14534053,Double Bedroom in City Centre/ Northern Quarter,89884755,53.48539,-2.22732,t,Apartment,Private room,2,1,1,1,Real Bed,$39.00 ,,,$100.00 ,$0.00 ,1,$10.00 ,95,,,,,,,,,,
14562010,Ideal for Airport and City Centre,51295028,t,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Ethernet connection"",""Long term stays allowed""}",,,$150.00 ,$30.00 ,2,$10.00 ,2,1125,8,,,,,,,,,,
14612263,Small room in comfortable and friendly house.,68726162,53.4383,-2.19718,t,House,Private room,1,1,1,1,Real Bed,$15.00 ,,,,$5.00 ,1,$0.00 ,99,,,,,,,,,,
14620708,Lovely Shared Accommodation with Caretaker,90756124,53.57849,-2.41388,t,House,Private room,6,6,1,16,Real Bed,$11.00 ,,,,,1,$0.00 ,,,,,,,,,,,
14621571,Stylish Modern City Centre Apartment,89811983,53.47403,-2.23616,t,Apartment,Entire home/apt,7,2,2,2,Real Bed,$100.00 ,,,,$45.00 ,5,$25.00 ,95,,,,,,,,,,
14630639,"Comfy flat, walking distance to all amenities",83656618,53.51381,-2.34502,t,Apartment,Private room,2,1,1,1,Real Bed,$23.00 ,,,$100.00 ,$45.00 ,1,$15.00 ,90,,,,,,,,,,
14651856,Friendly and comfortable room,90986619,53.52483,-2.10139,f,House,Private room,2,1,1,1,Real Bed,$20.00 ,,,,$8.00 ,1,$15.00 ,97,,,,,,,,,,
14660317,Quiet room in a peaceful house,91064884,53.50042,-2.21434,f,House,Private room,1,1.5,1,1,Real Bed,$23.00 ,,,$0.00 ,$5.00 ,1,$0.00 ,99,,,,,,,,,,
14668360,"Nice&quiet room, convenient distance to motorway.",40363836,53.54919,-2.32211,t,House,Private room,1,1,1,1,Real Bed,$13.00 ,,,$0.00 ,$4.00 ,1,$9.00 ,96,,,,,,,,,,
14688353,"Rm2 EgertonArms, just 500m to Deansgate Manchester",91329147,53.48321,-2.2549,t,Bed and breakfast,Private room,1,3,1,1,Real Bed,$29.00 ,,,,,1,$0.00 ,90,,,,,,,,,,
14720563,1-bed penthouse nr University/Hospital/City Centre,91619088,53.46546,-2.21737,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$10.00 ,1,$0.00 ,99,,,,,,,,,,
14722619,"Comfy Manchester Arena Apartment, + Free Parking!",84897769,53.49251,-2.23721,f,Apartment,Entire home/apt,4,1.5,1,2,Real Bed,$78.00 ,,,$100.00 ,$0.00 ,2,$20.00 ,94,,,,,,,,,,
14736986,Loft Room with Ensuite Wet Room,91795103,53.40813,-2.3224,t,House,Private room,2,1,1,1,Real Bed,$36.00 ,,,,$0.00 ,2,$20.00 ,98,,,,,,,,,,
14740276,Spacious Apartment at convenient location,91818486,53.38751,-2.34982,t,Apartment,Entire home/apt,5,1,2,4,Real Bed,$90.00 ,,,$0.00 ,$20.00 ,2,$17.00 ,93,,,,,,,,,,
14756790,Beautiful Room close to Old Trafford,10888912,53.45146,-2.30567,t,House,Private room,4,3,1,2,Real Bed,$298.00 ,,,$0.00 ,$6.00 ,2,$0.00 ,85,,,,,,,,,,
14757153,Spacious Beautiful room close to Old Trafford,10888912,53.45146,-2.30567,t,Townhouse,Private room,6,3,1,3,Real Bed,$378.00 ,,,$0.00 ,$6.00 ,4,$8.00 ,94,,,,,,,,,,
14758457,Rm6 (for3) EgertonArms only 500m to Deansgate,91329147,53.48321,-2.25525,t,Guesthouse,Private room,3,3,1,2,Real Bed,$59.00 ,,,$95.00 ,$0.00 ,1,$0.00 ,91,,,,,,,,,,
14759535,Rm7(twin ensuite) EgertonArms just 500m Deansgate,91329147,53.48322,-2.25538,t,Guesthouse,Private room,2,1,1,2,Real Bed,$60.00 ,,,$95.00 ,$0.00 ,1,$0.00 ,88,,,,,,,,,,
14760180,Rm4 EgertonArms Hotel just 500m to Deansgate,91329147,53.4832,-2.25492,t,Guesthouse,Private room,1,3,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,88,,,,,,,,,,
14760405,Rm1 (for3) EgertonArms just 500m to Deansgate,91329147,53.48322,-2.25538,t,Guesthouse,Private room,3,3,1,2,Real Bed,$54.00 ,,,,,1,$0.00 ,93,,,,,,,,,,
14760590,Rm5 EgertonArms just 500m to Deansgate,91329147,53.48322,-2.25521,t,Guesthouse,Private room,1,3,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,91,,,,,,,,,,
14765048,Shared studio double bed or sofa,92088083,53.45687,-2.23377,t,Apartment,Shared room,2,1,1,1,Real Bed,$16.00 ,,,,,1,$0.00 ,99,,,,,,,,,,
14773918,Cosy house+garden | Fab area | Manchester by tram,92189299,53.43559,-2.27772,t,House,Entire home/apt,6,1,2,3,Real Bed,$82.00 ,,,$400.00 ,$40.00 ,2,$10.00 ,100,,,,,,,,,,
14783782,Large twin w private bathroom* near universities,14646927,53.45063,-2.23647,t,House,Private room,4,2.5,1,2,Real Bed,$50.00 ,,,$100.00 ,$8.00 ,1,$5.00 ,96,,,,,,,,,,
14793315,Gem's Place,22440548,53.45233,-2.26848,t,Apartment,Private room,2,1,1,1,Real Bed,$30.00 ,,,,,1,$10.00 ,95,,,,,,,,,,
14798705,Modern Central Penthouse Apartment,92440040,53.48078,-2.21859,f,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,$90.00 ,,,,$40.00 ,2,$50.00 ,99,,,,,,,,,,
14801698,Small Double/single room close to airport,92433569,53.36627,-2.26426,t,House,Private room,2,1,1,0,Real Bed,$47.00 ,,,,$7.00 ,1,$20.00 ,98,,,,,,,,,,
14814404,Beautiful New Room in Great Area,10888912,53.45146,-2.30567,t,Townhouse,Private room,4,3,1,2,Real Bed,$298.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,100,,,,,,,,,,
14815061,Cosy Double Room in Great Area,10888912,53.45146,-2.30567,t,Townhouse,Private room,2,3,1,2,Real Bed,$154.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,80,,,,,,,,,,
14832559,Single room in comfortable house.,26491358,53.45294,-2.34041,t,House,Private room,1,1,1,1,Real Bed,$27.00 ,,,,,1,$0.00 ,100,,,,,,,,,,
14838214,New build clean double room,73637877,53.45509,-2.19222,t,House,Private room,3,1,1,2,Pull-out Sofa,$20.00 ,,,,,1,$10.00 ,96,,,,,,,,,,
14847931,"Near City Centre-32"" SmartTV-Ground Floor",92937337,53.46856,-2.25692,t,Apartment,Private room,2,1,1,1,Real Bed,$25.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,97,,,,,,,,,,
14857607,Cute room in flat overlooking city centre,7600118,53.47212,-2.2642,f,Apartment,Private room,2,1,1,1,Real Bed,$51.00 ,,,,,1,$0.00 ,,,,,,,,,,,
14868472,Beautiful Double Room close to Old Trafford,10888912,53.45146,-2.30567,t,House,Private room,2,3,1,1,Real Bed,$154.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,90,,,,,,,,,,
14868573,Lovely Spacious Triple Room,10888912,53.45146,-2.30567,t,House,Private room,3,3,1,1,Real Bed,$226.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,94,,,,,,,,,,
14868792,Spacious Triple Room in Beautiful House,10888912,53.45146,-2.30567,t,Townhouse,Private room,3,3,1,2,Real Bed,$226.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,89,,,,,,,,,,
14910606,Double room in Piccadilly Basin,20050690,53.48123,-2.23045,f,Apartment,Private room,2,1,1,1,Real Bed,$52.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
14911434,Spacious Room in Beautiful House,10888912,53.45147,-2.30567,t,Townhouse,Private room,4,3,1,2,Real Bed,$163.00 ,,,$0.00 ,$6.00 ,2,$8.00 ,88,,,,,,,,,,
14913473,Double room in beautiful family home,92433569,53.36924,-2.26407,t,House,Private room,2,1.5,1,0,Real Bed,$48.00 ,,,,$7.00 ,1,$22.00 ,99,,,,,,,,,,
14913903,Double room in cosy Chorlton terrace house.,15703205,53.43884,-2.2744,t,Townhouse,Private room,2,1,1,1,Real Bed,$30.00 ,,,,$5.00 ,1,$5.00 ,96,,,,,,,,,,
14920701,"Bandy Fields Place - Town House, Manchester",89331251,53.50026,-2.25997,t,Townhouse,Entire home/apt,10,2,4,4,Real Bed,$165.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,82,,,,,,,,,,
14945227,Private double bed ensuite.,79314823,53.42645,-2.21253,t,House,Private room,2,1,1,1,Real Bed,$26.00 ,,,,,1,$15.00 ,92,,,,,,,,,,
14957591,"Apt 1 51 Tib Street, Northern Quarter, Manchester",76131384,53.48343,-2.23319,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$90.00 ,,,$0.00 ,$25.00 ,1,$55.00 ,91,,,,,,,,,,
14994688,Double en suit room with kitchen in Traford,73913572,53.4624,-2.27091,t,House,Private room,2,1,1,1,Real Bed,$30.00 ,,,,$10.00 ,1,$10.00 ,85,,,,,,,,,,
15003223,Cosy newly refurbished apartment,1243233,53.4562,-2.26218,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$72.00 ,,,$0.00 ,$0.00 ,2,$8.00 ,99,,,,,,,,,,
15006071,Rm3 Egerton Arms Hotel just 500m to Deansgate,91329147,53.48322,-2.25538,t,Guesthouse,Private room,1,3,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,87,,,,,,,,,,
15012598,Rm6 (for2) EgertonArms just 500m to Deansgate,91329147,53.48322,-2.25538,t,Hotel,Private room,2,3,1,1,Real Bed,$60.00 ,,,$95.00 ,$0.00 ,2,$10.00 ,91,,,,,,,,,,
15024468,"Large double bedroom, near the city centre.",46365585,53.46544,-2.26568,f,House,Private room,2,1,1,1,Real Bed,$25.00 ,,,$0.00 ,$22.00 ,1,$12.00 ,97,,,,,,,,,,
15031857,Private room with own bathroom near Uni/hospital,70236094,53.45299,-2.21552,f,Apartment,Private room,2,1,1,1,Real Bed,$33.00 ,,,,$6.00 ,1,$10.00 ,93,,,,,,,,,,
15033050,Charming room in Timperley room 1,94938202,53.3964,-2.3309,t,House,Private room,2,1,1,2,Real Bed,$35.00 ,,,,,1,$10.00 ,97,,,,,,,,,,
15041710,Lovely home in Altrincham,29265325,53.40288,-2.35453,t,House,Entire home/apt,4,2.5,2,2,Real Bed,$85.00 ,,,$200.00 ,$20.00 ,1,$0.00 ,99,,,,,,,,,,
15078848,town house,95258560,53.51471,-2.03662,t,House,Private room,2,1,1,2,Real Bed,$25.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
15085456,"Two single beds, City Centre opposite tram stop.",30520716,53.48106,-2.22115,f,Apartment,Private room,2,1,1,2,Real Bed,$35.00 ,,,,$9.00 ,1,$0.00 ,98,,,,,,,,,,
15089477,Very Nice 3 Bedroom (2) NHS STAFF ONLY,59118637,53.44348,-2.19486,t,Apartment,Entire home/apt,8,1,3,6,Real Bed,$45.00 ,,,$200.00 ,$49.00 ,4,$10.00 ,94,,,,,,,,,,
15092173,Room Near to City Centre,53836524,53.47683,-2.19191,t,House,Private room,2,1,1,1,Real Bed,$25.00 ,,,$80.00 ,$8.00 ,2,$15.00 ,90,,,,,,,,,,
15110200,City Centre Next to the Canal and Public Transport,30520716,53.47867,-2.22091,f,Apartment,Private room,2,2,1,2,Real Bed,$35.00 ,,,,$9.00 ,1,$0.00 ,99,,,,,,,,,,
15119381,"Clean,comfy double room close to city/transport",71543020,53.49929,-2.17193,f,House,Private room,2,1,1,1,Real Bed,$48.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,89,,,,,,,,,,
15120389,Ground floor 1 bed flat in Fallowfield.,72101572,53.43735,-2.22375,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$49.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,94,,,,,,,,,,
15121280,"Clean,comfy double room close to city/transport",71543020,53.49919,-2.17212,f,House,Private room,2,1,1,1,Real Bed,$25.00 ,,,$100.00 ,$20.00 ,1,$10.00 ,93,,,,,,,,,,
15122196,Spacious Manchester Arena Apartment + Free Parking,84897769,53.49365,-2.23889,f,Apartment,Entire home/apt,6,1.5,1,4,Real Bed,$130.00 ,,,$200.00 ,$0.00 ,4,$25.00 ,95,,,,,,,,,,
15128700,Bedroom to share in Manchester.,95906918,53.44824,-2.30509,f,House,Shared room,1,1,1,1,Real Bed,$236.00 ,,,,,1,$0.00 ,,,,,,,,,,,
15134789,"Self contained accommodation in Woodford, Cheshire",95966985,53.34583,-2.15368,t,House,Entire home/apt,3,1,1,2,Real Bed,$60.00 ,,,$0.00 ,$0.00 ,2,$10.00 ,98,,,,,,,,,,
15162021,Cosy Dobcross room+ensuiteON Pennine Edge Forest .,95913029,53.55516,-2.01678,t,House,Private room,2,1,1,2,Real Bed,$30.00 ,,,$0.00 ,$10.00 ,1,$15.00 ,100,,,,,,,,,,
15163783,Double bedroom B&B in Central Manchester,96202309,53.4846,-2.22227,t,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
15170857,1 lovely bedroom with double bed in Manchester,96129814,53.47201,-2.15284,t,Apartment,Private room,2,1,1,1,Real Bed,$26.00 ,,,,$5.00 ,1,$0.00 ,92,,,,,,,,,,
15228342,Double room in shared house,29980011,53.45382,-2.24419,f,House,Private room,2,1,1,1,Real Bed,$20.00 ,,,,$25.00 ,1,$0.00 ,90,,,,,,,,,,
15236764,Txakoli Etxea (The House of the wine),30086314,53.37923,-2.2759,t,Townhouse,Private room,2,1.5,1,1,Real Bed,$25.00 ,,,$0.00 ,$12.00 ,1,$0.00 ,99,,,,,,,,,,
15270804,Ensuite Bedroom very close to city centre!!,48192172,53.48789,-2.23259,t,Apartment,Private room,2,1,1,1,Real Bed,$35.00 ,,,$100.00 ,$0.00 ,1,$0.00 ,95,,,,,,,,,,
15285810,Derwentwater House - 3 Bedroom House (City Centre),75383809,53.50273,-2.25113,t,House,Entire home/apt,5,2.5,3,3,Real Bed,$69.00 ,,,$0.00 ,$25.00 ,2,$15.00 ,87,,,,,,,,,,
15293953,4 Woodbank - Cottage in the countryside,97093743,53.67736,-2.0837,f,House,Entire home/apt,2,1,1,0,Real Bed,$40.00 ,,,,$15.00 ,1,$0.00 ,98,,,,,,,,,,
15295276,Castlefield Luxury City Center Apartment in Mcr,81672510,53.47588,-2.25767,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$50.00 ,,,$350.00 ,$20.00 ,1,$0.00 ,92,,,,,,,,,,
15296701,Rm1. A LIGHT & SPACIOUS ROOM close to town & Uni,14193799,53.45731,-2.2342,t,House,Private room,2,1,1,1,Real Bed,$31.00 ,,,$200.00 ,$7.00 ,1,$15.00 ,94,,,,,,,,,,
15297245,"End Terrace House, South Manchester, Near Airport",97396667,53.38746,-2.26799,t,House,Private room,2,1,1,1,Real Bed,$35.00 ,,,,,1,$0.00 ,99,,,,,,,,,,
15301731,riding,13352083,53.61082,-2.15639,f,House,Private room,5,4,1,2,Real Bed,$34.00 ,,,,$10.00 ,1,$59.00 ,,,,,,,,,,,
15312246,Single room in cosy Chorlton terrace house.,15703205,53.43666,-2.27156,f,Townhouse,Private room,1,1,1,1,Real Bed,$25.00 ,,,,$5.00 ,1,$0.00 ,96,,,,,,,,,,
15312708,Double room MCR airport - £40/night - minimum 1 wk,48015459,53.37631,-2.24357,t,House,Private room,2,1,1,1,Real Bed,$90.00 ,,,,$20.00 ,1,$100.00 ,,,,,,,,,,,
15326325,Springfield House in City Centre,97674738,53.48719,-2.25881,t,House,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,,,$200.00 ,,1,$0.00 ,98,,,,,,,,,,
15330913,"End Terrace House, Bromley Cross",97722975,53.61849,-2.42929,t,House,Entire home/apt,3,1,2,2,Real Bed,$40.00 ,,,,,1,$0.00 ,,,,,,,,,,,
15336155,"Single room, use of facilities, Bromley Cross",97722975,53.6191,-2.42789,t,House,Private room,1,1,1,1,Real Bed,$9.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
15336206,"Comfy, Quiet Room 15 Mins From Town",17401968,53.49562,-2.18743,t,House,Private room,2,1,1,1,Real Bed,$30.00 ,,,,,1,$0.00 ,94,,,,,,,,,,
15353795,Private Studio Apartment  Kitchen and Shower Room,97954998,53.41863,-2.08402,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$0.00 ,1,$6.00 ,99,,,,,,,,,,
15374219,Double Room In New Islington (fully furnished),11648424,53.48367,-2.22324,f,House,Private room,2,1,1,1,Real Bed,$23.00 ,,,,,1,$0.00 ,,,,,,,,,,,
15375443,Double Room & Own Bathroom in City Centre Flat,31654226,53.4863,-2.22342,f,Apartment,Private room,2,1,1,1,Real Bed,$32.00 ,,,$0.00 ,$5.00 ,1,$7.00 ,93,,,,,,,,,,
15390517,Stunning House In Manchester With Free Parking!,95761579,53.47649,-2.20472,f,House,Entire home/apt,7,1.5,2,6,Real Bed,$199.00 ,,,$200.00 ,$0.00 ,6,$0.00 ,96,,,,,,,,,,
15393020,Student Accommodation near UOM! £134/wk,98443970,53.45844,-2.21802,t,Apartment,Private room,2,1,1,1,Real Bed,$134.00 ,,,,,1,$0.00 ,,,,,,,,,,,
15398886,#Comfortable Sunny Apartment 7,7385178,53.48595,-2.26264,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$154.00 ,,,,,1,$0.00 ,,,,,,,,,,,
15407350,Mediacity 1 bedroom +parking+balcony (south),98639301,53.47348,-2.28796,t,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,$65.00 ,,,,$25.00 ,2,$19.00 ,97,,,,,,,,,,
15423204,EnSuite 15min to Airport & Mcr City,8572516,53.38846,-2.16219,f,House,Private room,1,1,1,1,Real Bed,$21.00 ,,,,$0.00 ,1,$0.00 ,97,,,,,,,,,,
15428145,"Double Room in Levenshulme, close to City Centre",93878369,53.44339,-2.19705,t,House,Private room,2,1.5,1,1,Real Bed,$21.00 ,,,,,1,$0.00 ,96,,,,,,,,,,
