,beds,bed_type,bed_score,rating,price,latitude,longtitude,name,host_id
1195,1.0,Real Bed,1.0,96.0,26.00,53.50058000000001,-2.17594,Lovely Room Bus Ride From Piccadilly Gardens,80883858
1196,1.0,Real Bed,1.0,100.0,50.00,53.4882,-2.23679,Bright and spacious flat near centre of Manchester,93497807
1197,1.0,Real Bed,1.0,96.0,30.00,53.457609999999995,-2.26982,The Pantry Attic,152789738
1198,1.0,Real Bed,1.0,100.0,60.00,53.47897,-2.21825,Spacious Apartment located conveniently central,36131138
1199,1.0,Real Bed,1.0,96.0,49.00,53.48904,-2.24024,Master Bedroom with Ensuite near Victoria Station,176620064
1200,1.0,Real Bed,1.0,88.0,20.00,53.452819999999996,-2.2292400000000003,STAR,270116518
1201,1.0,Real Bed,1.0,100.0,25.00,53.57999,-2.39482,Newly refurbished house with a large communal area,287499603
1202,1.0,Real Bed,1.0,99.0,25.00,53.442409999999995,-2.19277,Quiet comfortable room with private shower.,63331008
1203,1.0,Real Bed,1.0,100.0,47.00,53.48205,-2.22782,Double room ideal for gay village easygoing host,10100537
1204,1.0,Real Bed,1.0,99.0,30.00,53.510619999999996,-2.25054,Single Private Bedroom - Limited Parking/WiFi,52978368
1205,1.0,Real Bed,1.0,100.0,50.00,53.3931,-2.20912,Failte,211629426
1206,1.0,Real Bed,1.0,100.0,16.00,53.51194,-2.21651,Private Double Bedroom in Manchester with Lock,289375147
1207,1.0,Real Bed,1.0,100.0,20.00,53.49745,-2.27408,Cozy Dbl Bed Room / Near Salford Uni / 1.4m to MC,290300161
1208,1.0,Real Bed,1.0,95.0,16.00,53.52633,-2.2166200000000003,Manchester single room with double bed,223719007
1209,1.0,Real Bed,1.0,97.0,30.00,53.39796,-2.2749200000000003,Quiet place by Manchester Intl. Airport & UHSM NHS,290700762
1210,1.0,Real Bed,1.0,96.0,52.00,53.47915,-2.23058,Ensuite with Netflix 3mins walk to Piccadilly Stn,148271194
1211,1.0,Real Bed,1.0,96.0,20.00,53.47936,-2.0939799999999997,No 1 Decent Home (double room),219344708
1212,1.0,Real Bed,1.0,100.0,20.00,53.497930000000004,-2.30187,Tidy double room,19586984
1213,1.0,Real Bed,1.0,100.0,30.00,53.45935,-2.22585,"10)Oxford Rd,5min to University.Close toCityCentre",217786660
1214,1.0,Real Bed,1.0,93.0,45.00,53.48816,-2.34179,Beautiful home near Media City/Manchester,39223982
1215,1.0,Real Bed,1.0,93.0,22.00,53.4768,-2.19025,Double Room near Etihad Stadium,193091641
1216,1.0,Real Bed,1.0,100.0,32.00,53.557159999999996,-2.21211,Spacious double room in a newly built townhouse,159115584
1217,1.0,Real Bed,1.0,97.0,20.00,53.522769999999994,-2.0446299999999997,Cosy historic semi-rural terrace cottage (1850),11874363
1218,1.0,Real Bed,1.0,98.0,25.00,53.45436,-2.17821,very Cosy room with calm ambience - Gorton,113925218
1219,1.0,Real Bed,1.0,100.0,40.00,53.49861,-2.17828,Mabus Lodge,293726818
1220,1.0,Real Bed,1.0,93.0,35.00,53.47946999999999,-2.29185,Salford Lowry  Private room,294331250
1221,1.0,Real Bed,1.0,100.0,35.00,53.59263000000001,-2.2803400000000003,Beautiful room(1)  with separate shower,169001724
1222,1.0,Real Bed,1.0,94.0,39.00,53.49241,-2.2141599999999997,"Modern, comfortable en-suite next to city centre",56900771
1223,1.0,Real Bed,1.0,97.0,36.00,53.492259999999995,-2.21528,"Large, luxury EN-SUITE next to city centre",56900771
1224,1.0,Real Bed,1.0,100.0,22.00,53.53091,-2.2034599999999998,En-suite in Manchester,242277987
1225,1.0,Real Bed,1.0,86.0,39.00,53.452259999999995,-2.22296,Lovely Double Bedroom in a Family House,295159745
1226,1.0,Real Bed,1.0,91.0,60.00,53.4736,-2.24231,"Bright Private Room,Own bathtub,in the City Center",210633540
1227,1.0,Real Bed,1.0,90.0,30.00,53.52633,-2.2166200000000003,Double bed in single bedroom room to stay,223719007
1228,1.0,Real Bed,1.0,100.0,66.00,53.47186,-2.24704,Fancy En-suite Room in the City Center,210633540
1229,1.0,Real Bed,1.0,97.0,30.00,53.60958,-2.3930000000000002,Home from home in our lovely annex.,83973204
1230,1.0,Real Bed,1.0,97.0,22.00,53.38035,-2.25811,"A cozy Private Double Bedroom, close to airport.",72170940
1231,1.0,Real Bed,1.0,100.0,26.00,53.51266999999999,-2.28186,"Clean, Comfortable and Cozy Double Bedroom",296542909
1232,1.0,Real Bed,1.0,100.0,19.00,53.427409999999995,-2.21323,Homey house close to Didsbury and city centre!,23532970
1233,1.0,Real Bed,1.0,100.0,38.00,53.46634,-2.19636,"Modern, clean, comfortable. 5 min train to city.",221462254
1234,1.0,Real Bed,1.0,100.0,45.00,53.37066,-2.36953,Classic Single Shared Bathroom,11483160
1235,1.0,Real Bed,1.0,100.0,35.00,53.49193,-2.21475,Double room near City Centre and Etihad,5931374
1236,1.0,Real Bed,1.0,96.0,30.00,53.479769999999995,-2.29183,Quays media city private room,294331250
1237,1.0,Real Bed,1.0,80.0,31.00,53.424380000000006,-2.24519,The Belfry room 2,64503048
1238,1.0,Real Bed,1.0,87.0,45.00,53.47661,-2.2361299999999997,Double room in the centre of Manchester M1,111475561
1239,1.0,Real Bed,1.0,93.0,80.00,53.474880000000006,-2.25878,Private Room with EnSuite & Balcony in Castlefield,275349874
1240,1.0,Real Bed,1.0,100.0,40.00,53.483830000000005,-2.2553799999999997,City centre flat close to Spinningfields and Arena,250153759
1241,1.0,Real Bed,1.0,95.0,45.00,53.47835,-2.22011,Double with private bathroom in central manc,117459534
1242,1.0,Real Bed,1.0,100.0,30.00,53.50054,-2.25369,Private room ~1 mile from Manchester Victoria,6863684
1243,1.0,Real Bed,1.0,100.0,23.00,53.47274,-2.1111299999999997,"Cosy Rm, 10-min Train to City Centre & FreeParking",25528435
1244,1.0,Real Bed,1.0,100.0,40.00,53.529709999999994,-2.2806599999999997,Large Victorian home from home,90272723
1245,1.0,Real Bed,1.0,100.0,23.00,53.4388,-2.16436,"Brand New**King size EMMA bed, private locked room",29202430
1246,1.0,Real Bed,1.0,100.0,135.00,53.45178000000001,-2.24079,Feel at Home in Manchester,188662896
1247,1.0,Real Bed,1.0,92.0,20.00,53.51868,-2.2338,Lovely private room in a quiet home,269232554
1248,1.0,Real Bed,1.0,100.0,33.00,53.48301,-2.2963,Premium En-Suite TV bed in newly renovated house,299096161
1249,1.0,Real Bed,1.0,100.0,34.00,53.48131,-2.2972599999999996,Private En-Suite TV bedroom in a renovated house,299096161
1250,1.0,Real Bed,1.0,86.0,20.00,53.449659999999994,-2.22622,122 Platt Lane M4 5NN Manchester,50602671
1251,1.0,Real Bed,1.0,92.0,400.00,53.4824,-2.2335700000000003,Selina Manchester NQ1 - Standard Room,299553898
1252,1.0,Real Bed,1.0,90.0,37.00,53.45918,-2.27807,En-Suits private bedroom with double size bed,247663887
1253,1.0,Real Bed,1.0,100.0,28.00,53.59123,-2.15371,Fully furnished bright Double room in Rochdale,233121582
1254,1.0,Real Bed,1.0,90.0,30.00,53.468630000000005,-2.22915,Cosy southern view room,22646922
1255,1.0,Real Bed,1.0,92.0,22.00,53.45436,-2.22447,Private Double room close to MRI,300982167
1256,1.0,Real Bed,1.0,80.0,25.00,53.384919999999994,-2.2263,Single bedroom silverdale,238470371
1257,1.0,Real Bed,1.0,96.0,20.00,53.45615,-2.26353,Cozy warm and welcoming (Room 1),244886403
1258,1.0,Real Bed,1.0,100.0,55.00,53.45551,-2.19425,Beautiful modern double guest room,301508044
1259,1.0,Real Bed,1.0,93.0,39.00,53.493559999999995,-2.21406,Large comfy double room 10 min to city centre,56900771
1260,1.0,Real Bed,1.0,98.0,36.00,53.492830000000005,-2.21425,Double room_self check in_easy access City Centre,56900771
1261,1.0,Real Bed,1.0,100.0,28.00,53.59571,-2.44813,A bright airy fully furnished double room,301857866
1262,1.0,Real Bed,1.0,98.0,55.00,53.460530000000006,-2.2693,Luxury Ensuite loft room 5 min Mcr city & old Tra,302077968
1263,1.0,Real Bed,1.0,90.0,25.00,53.5244,-2.23409,Home and  away,300360942
1264,1.0,Real Bed,1.0,80.0,30.00,53.52655,-2.2340400000000002,Home and away 2,300360942
1265,1.0,Real Bed,1.0,96.0,30.00,53.449769999999994,-2.1873,Double bedroom in a friendly home.,22200019
1266,1.0,Real Bed,1.0,100.0,40.00,53.467240000000004,-2.22539,Single room in townhouse close to Manchester Uni,186916688
1267,1.0,Real Bed,1.0,93.0,18.00,53.599540000000005,-2.55253,Room 2 - Airbnb house in Horwich with single bed.,137249317
1268,1.0,Real Bed,1.0,100.0,40.00,53.490840000000006,-2.2389799999999997,Bright and Modern City Centre Apartment,108960034
1269,1.0,Real Bed,1.0,100.0,25.00,53.38036999999999,-2.24992,Family home ,166073964
1270,1.0,Real Bed,1.0,100.0,26.00,53.421580000000006,-2.2667599999999997,Cosy double room in bohemian neighbourhood,43927692
1271,1.0,Real Bed,1.0,84.0,21.00,53.451080000000005,-2.2261,room near to MRI & Christies hospital city centre,50602671
1272,1.0,Real Bed,1.0,100.0,35.00,53.492869999999996,-2.21614,Private Double bedroom near Manchester city centre,65861679
1273,1.0,Real Bed,1.0,90.0,26.00,53.45633,-2.19767,"Habitacion amplia,luminosa y equipada.",304467449
1274,1.0,Real Bed,1.0,100.0,21.00,53.448080000000004,-2.26058,Bright & spacious room in a modern welcoming house,36032031
1275,1.0,Real Bed,1.0,97.0,38.00,53.43498,-2.13597,Lovely double room in modern home close to nature.,62003232
1276,1.0,Real Bed,1.0,98.0,52.00,53.42471,-2.31873,Beautiful place @ beautiful location in Manchester,8079363
1277,1.0,Real Bed,1.0,96.0,26.00,53.48771,-2.2558599999999998,No 6 Decent Home (Double room),219344708
1278,1.0,Real Bed,1.0,92.0,33.00,53.4876,-2.25394,No 4 Decent Home (Ensuite),219344708
1279,1.0,Real Bed,1.0,100.0,35.00,53.45541,-2.17341,Classy Flat In Gorton With Free Wifi-Free Parking,271561629
1280,1.0,Real Bed,1.0,80.0,20.00,53.50575,-2.24237,Ladies Only - Welcome to Mama’s nest,161766722
1281,1.0,Real Bed,1.0,84.0,16.00,53.45644,-2.2319999999999998,Private room in Rusholme Manchester 19 Deramore st,50602671
1282,1.0,Real Bed,1.0,89.0,16.00,53.454390000000004,-2.2312,Private room 19 Deramore st Manchester Rusholme,50602671
1283,1.0,Real Bed,1.0,88.0,28.00,53.468830000000004,-2.28326,En-suite room in a modern apartment,13374466
1284,1.0,Real Bed,1.0,80.0,19.00,53.4561,-2.19892,Double room near city centre,305761581
1285,1.0,Real Bed,1.0,98.0,35.00,53.46675,-2.2013,"Modern, comfy house by city centre",306444985
1286,1.0,Real Bed,1.0,100.0,35.00,53.455740000000006,-2.1735900000000004,Superb Flat In Gorton With Free Wifi-Free Parking,271561629
1287,1.0,Real Bed,1.0,100.0,78.00,53.47271,-2.24503,Private Room with own ensuite in the city center,210633540
1288,1.0,Real Bed,1.0,100.0,60.00,53.473969999999994,-2.24431,Charming Private Room & Own bathtub,210633540
1289,1.0,Real Bed,1.0,100.0,60.00,53.45349,-2.3007400000000002,Private Room close to Man Utd stadium and Chorlton,14084914
1290,1.0,Real Bed,1.0,100.0,50.00,53.39155,-2.24218,Home from home in the Manchester suburbs!,4013162
1291,1.0,Real Bed,1.0,95.0,17.00,53.454440000000005,-2.23394,single room 19 Deramore Str Manchester Rusholme,50602671
1292,1.0,Real Bed,1.0,80.0,45.00,53.4586,-2.2267,"5分钟走路到曼大,近市中心,无数公交车,2分钟步行超市饭店公园,商店,博物馆,银行,医院,中国领事馆",217786660
1293,1.0,Real Bed,1.0,92.0,25.00,53.46085,-2.27663,"New, Large apartment: Old Trafford and City Centre",53605856
1294,1.0,Real Bed,1.0,100.0,50.00,53.50943,-2.3066,Double room in lovely house,265234245
1295,1.0,Real Bed,1.0,100.0,30.00,53.51088000000001,-2.22759,1 Double bedroom Near Town & Parking Space,138187903
1296,1.0,Real Bed,1.0,100.0,41.00,53.479040000000005,-2.22499,A comfortable private room,225293520
1297,1.0,Real Bed,1.0,90.0,25.00,53.45554,-2.20043,Double room Longsight near city centre,305761581
1298,1.0,Real Bed,1.0,98.0,26.00,53.4165,-2.35718,The Zen Den,186781482
1299,1.0,Real Bed,1.0,100.0,20.00,53.557590000000005,-2.2112,Spacious single room in a newly built townhouse,159115584
1300,1.0,Real Bed,1.0,100.0,60.00,53.49868000000001,-2.2804599999999997,"Private Bedroom + En-Suite in Salford, Manchester",252405732
1301,1.0,Real Bed,1.0,100.0,46.00,53.45658,-2.1818400000000002,Nicely lit 1 bedroom,308509797
1302,1.0,Real Bed,1.0,100.0,24.00,53.44751,-2.27757,"King bed in 3 bed house Chorlton,  great location.",41442874
1303,1.0,Real Bed,1.0,100.0,30.00,53.48381,-2.16417,Warm and homely space near Etihad stadium,14333736
1304,1.0,Real Bed,1.0,100.0,30.00,53.43753,-2.18938,"Double bedroom, 1903 Victorian terrace",62365648
1305,1.0,Real Bed,1.0,100.0,24.00,53.480290000000004,-2.14099,Single room/double bed available till 9. December,308892401
1306,1.0,Real Bed,1.0,87.0,30.00,53.471740000000004,-2.23698,manchester oxford road homestay NO. 1,263860107
1307,1.0,Real Bed,1.0,94.0,30.00,53.47064,-2.23667,manchester oxford road homestay No. 2,263860107
1308,1.0,Real Bed,1.0,100.0,25.00,53.4883,-2.2981,Single room in comfy house,3372248
1309,1.0,Real Bed,1.0,100.0,20.00,53.43787,-2.20126,Female only close to city great transport links,131819422
1310,1.0,Real Bed,1.0,90.0,29.00,53.581309999999995,-2.4576599999999997,Mellowdew House - Brit Themed Room,293873475
1311,1.0,Real Bed,1.0,89.0,59.00,53.47915,-2.23313,Gorgeous Comfy Room with Private Bathroom,72155470
1312,1.0,Real Bed,1.0,80.0,30.00,53.48066,-2.2177700000000002,Nice double room in Ancoats,136044039
1313,1.0,Real Bed,1.0,96.0,47.00,53.38208,-2.36083,Beautiful Japanese En-suite Super King size room,244274703
1314,1.0,Real Bed,1.0,97.0,17.00,53.452819999999996,-2.25475,Spacious flat - Close to town,310718545
1315,1.0,Real Bed,1.0,97.0,20.00,53.52417,-2.38272,Single Room. New Build Town House Worsley,132506959
1316,1.0,Real Bed,1.0,100.0,28.00,53.48996999999999,-2.3323099999999997,Large double room in perfect location,14672930
1317,1.0,Real Bed,1.0,80.0,19.00,53.50451999999999,-2.24226,Private room in Mama’s Nest - Ladies Only,161766722
1318,1.0,Real Bed,1.0,92.0,22.00,53.593419999999995,-2.4407,Charming single room,301857866
1319,1.0,Real Bed,1.0,100.0,35.00,53.50011,-2.28343,Cosy double room in a quiet easily accessible area,54582956
1320,1.0,Real Bed,1.0,93.0,25.00,53.48916,-2.23924,"Huge, cosy & lovely room in the city center",13674314
1321,1.0,Real Bed,1.0,100.0,25.00,53.46235,-2.27332,Private double room in Trafford,211825628
1322,1.0,Real Bed,1.0,100.0,20.00,53.51324,-2.33846,Beautiful Private Room Waiting For You,311955483
1323,1.0,Real Bed,1.0,100.0,50.00,53.50224,-2.2139,Cozy Room In Manchester,119247977
1324,1.0,Real Bed,1.0,93.0,36.00,53.48825,-2.2492799999999997,* TOP RATED * Private Double Room With City Views!,312378373
1325,1.0,Real Bed,1.0,98.0,37.00,53.48863000000001,-2.24837,"* PRIME  * Private Double Room, 2 mins from City.",312378373
1326,1.0,Real Bed,1.0,90.0,15.00,53.4556,-2.20032,Loft studio is available in longsight,163527523
1327,1.0,Real Bed,1.0,80.0,31.00,53.59649,-2.28163,Home away from Home. Near Bury Town Centre.,119267651
1328,1.0,Real Bed,1.0,100.0,40.00,53.479459999999996,-2.3529400000000003,Hotel Style 1 Bedroom,85598344
1329,1.0,Real Bed,1.0,80.0,50.00,53.45335,-2.1670599999999998,Shillingford Rd Gorton With Free Wifi-Free Parking,271561629
1330,1.0,Real Bed,1.0,100.0,20.00,53.40582,-2.25941,Spacious double room available near M'cr airport,9489102
1331,1.0,Real Bed,1.0,87.0,28.00,53.455830000000006,-2.22445,"Dbl rm""#2@. 42 Oxney Rd M145sz",308154335
1332,1.0,Real Bed,1.0,80.0,40.00,53.495909999999995,-2.1827900000000002,full of more warmth a PLACE TO CALL HOME.,313281379
1333,1.0,Real Bed,1.0,93.0,20.00,53.44995,-2.23906,Single Ensuite Available in Fallowfield,163527523
1334,1.0,Real Bed,1.0,100.0,50.00,53.48096999999999,-2.22225,☆ Waterside double bedroom & private bathroom ☆,9849962
1335,1.0,Real Bed,1.0,100.0,29.00,53.49085,-2.3281400000000003,Lovely Double Room with Private 3 Peice Bathroom,313785893
1336,1.0,Real Bed,1.0,100.0,25.00,53.52391,-2.1661200000000003,Private en-suit Double bedroom,140533656
1337,1.0,Real Bed,1.0,100.0,25.00,53.45485,-2.23235,Manchester Rusholme 19 Deramore Street,50602671
1338,1.0,Real Bed,1.0,90.0,25.00,53.455290000000005,-2.23053,Single room Manchester Rusholme 19 Deramore str,50602671
1339,1.0,Real Bed,1.0,100.0,50.00,53.40166,-2.23303,Double room in open plan house,13152645
1340,1.0,Real Bed,1.0,100.0,16.00,53.489,-2.2109900000000002,Single room,304964862
1341,1.0,Real Bed,1.0,100.0,70.00,53.47781,-2.3513,Hotel style rooms with en-suites,85598344
1342,1.0,Real Bed,1.0,100.0,19.00,53.43768000000001,-2.1884099999999997,Private room in Cosy terraced house,18107417
1343,1.0,Real Bed,1.0,100.0,39.00,53.48667,-2.2345,Double room + bathroom in bright city centre apt,315464356
1344,1.0,Real Bed,1.0,97.0,20.00,53.443419999999996,-2.27624,Cosy room in flat in south Manchester,11534597
1345,1.0,Real Bed,1.0,94.0,38.00,53.48845,-2.24947,"* NEW * Private King, En-Suite Room in City Centre",312378373
1346,1.0,Real Bed,1.0,100.0,30.00,53.47166,-2.24991,适合访亲探友的良好住宿Best place for tourist and visit firend,267529834
1347,1.0,Real Bed,1.0,100.0,20.00,53.59433000000001,-2.28009,Beautiful room(3) with double bed ..,169001724
1348,1.0,Real Bed,1.0,98.0,25.00,53.483959999999996,-2.28947,Cosy room in home near City Centre and Man Utd Std,74632752
1349,1.0,Real Bed,1.0,100.0,30.00,53.45704,-2.26978,Welcome House,250757129
1350,1.0,Real Bed,1.0,90.0,17.00,53.51034,-2.2095,Double room in Victorian Terraced house,6252001
1351,1.0,Real Bed,1.0,97.0,25.00,53.45008000000001,-2.36685,"Bright, warm, character-filled room",12708599
1352,1.0,Real Bed,1.0,100.0,30.00,53.48666,-2.19342,Clean room & shared bath opposite Etihad Stadium,108177297
1353,1.0,Real Bed,1.0,97.0,20.00,53.45134,-2.2281,Safe affordable Airbnb  Manchester Rusholme  122,50602671
1354,1.0,Real Bed,1.0,100.0,40.00,53.50816,-2.12656,Private Room overlooking Crime Lake close to Mcr,280068322
1355,1.0,Real Bed,1.0,93.0,29.00,53.479569999999995,-2.22437,No 8 Decent Home,219344708
1356,1.0,Real Bed,1.0,100.0,38.00,53.480290000000004,-2.2227799999999998,No 9 Decent Home,219344708
1357,1.0,Real Bed,1.0,100.0,26.00,53.465630000000004,-2.23907,City Centre Apartment,319025090
1358,1.0,Real Bed,1.0,100.0,35.00,53.462619999999994,-2.28985,"United View! Double city room, Transport, Netflix!",160638456
1359,1.0,Real Bed,1.0,80.0,24.00,53.476519999999994,-2.20839,Private Bathroom Ensuite Etihad Stadium Manchester,89371410
1360,1.0,Real Bed,1.0,88.0,23.00,53.477669999999996,-2.20782,Balcony Double Room Etihad Stadium Manchester City,89371410
1361,1.0,Real Bed,1.0,100.0,21.00,53.47806,-2.20647,Double Room Etihad Stadium Manchester City Centre,89371410
1362,1.0,Real Bed,1.0,97.0,23.00,53.43638000000001,-2.22074,Double Bedroom in cool south Manchester,13895825
1363,1.0,Real Bed,1.0,97.0,35.00,53.48181999999999,-2.23716,Comfortable Single bedroom in City Centre NQ,121838025
1364,1.0,Real Bed,1.0,95.0,30.00,53.47101,-2.26241,Beautiful Manchester,219323609
1365,1.0,Real Bed,1.0,100.0,30.00,53.50105,-2.1915,Home away from home near Manchester City Centre,143259367
1366,1.0,Real Bed,1.0,90.0,35.00,53.485730000000004,-2.28897,Private room near City center,315306048
1367,1.0,Real Bed,1.0,90.0,20.00,53.507769999999994,-2.1943200000000003,Private room easy access to Manchester City Centre,321858288
1368,1.0,Real Bed,1.0,83.0,35.00,53.488530000000004,-2.25199,Manchester city centre clean studio room,29528062
1369,1.0,Real Bed,1.0,95.0,20.00,53.46711,-2.20222,"Large bedroom, bathroom & parking space",173504224
1370,1.0,Real Bed,1.0,96.0,25.00,53.412259999999996,-2.29225,Double room in South Manchester near Tram stop,324535789
1371,1.0,Real Bed,1.0,100.0,39.00,53.447280000000006,-2.2589799999999998,Lovely room with private bathroom in Whalley Range,30004073
1372,1.0,Real Bed,1.0,100.0,29.00,53.452909999999996,-2.2877400000000003,Spacious double-room in luminous semi detached,214134715
1373,1.0,Real Bed,1.0,98.0,20.00,53.56848000000001,-2.3361,Warm and cosy bedroom...FEMALES ONLY,325313739
1374,1.0,Real Bed,1.0,100.0,30.00,53.438159999999996,-2.16186,Cosy Stockport home - close to transport links!,32830386
1375,1.0,Real Bed,1.0,100.0,43.00,53.38511999999999,-2.35722,En suite King room 3 min walk to Altrincham centre,15664859
1376,1.0,Real Bed,1.0,95.0,35.00,53.474759999999996,-2.24339,£35 per night  heart of city centre,225955629
1377,1.0,Real Bed,1.0,98.0,29.00,53.46311,-2.24993,"Charming Room in a Spacious House, Near the Centre",159437986
1378,1.0,Real Bed,1.0,100.0,25.00,53.47408000000001,-2.27333,Small room in 3 bedrooms house,47167711
1379,1.0,Real Bed,1.0,88.0,27.00,53.465,-2.25093,"Cosy Room in a Spacious House, Near the Centre",159437986
1380,1.0,Real Bed,1.0,87.0,18.00,53.46504,-2.2572099999999997,Cosy BEDROOM in New Appartment 10mi Walk2citcentre,309941528
1381,1.0,Real Bed,1.0,87.0,52.00,53.47605,-2.23833,Disfruta del centro de Manchester,328155609
1382,1.0,Real Bed,1.0,100.0,75.00,53.563190000000006,-2.50179,Mirey Lane Cottage in a lovely village,328371591
1383,1.0,Real Bed,1.0,87.0,54.00,53.47125,-2.2589200000000003,Self Contained Room in church. Clean & Comfortable,93472045
1384,1.0,Real Bed,1.0,100.0,26.00,53.42955,-2.2435099999999997,"*NEW* Spacious and Cosy Double Bedroom, W.Didsbury",20878237
1385,1.0,Real Bed,1.0,87.0,35.00,53.48404,-2.25126,Stunning apartment with great view and location,193232883
1386,1.0,Real Bed,1.0,100.0,80.00,53.48065,-2.22804,Luxury City Centre Warehouse Apartment,49178239
1387,1.0,Real Bed,1.0,80.0,39.00,53.49783000000001,-2.28695,Single room  at The B'Hive Inn,310842466
1388,1.0,Real Bed,1.0,100.0,23.00,53.59117,-2.4439900000000003,Newly refurbished double room 5 mins from city,208532895
1389,1.0,Real Bed,1.0,87.0,16.00,53.509080000000004,-2.2467599999999996,Private room,88382028
1390,1.0,Real Bed,1.0,100.0,29.00,53.52709,-2.2165,Manchester Luxury home to stay,223719007
1391,1.0,Real Bed,1.0,100.0,40.00,53.45475,-2.23413,LUXERY ROOM RUSHOLME R3 WIFI&PARKING freeNEW BUILD,330392598
1392,1.0,Real Bed,1.0,100.0,27.00,53.4885,-2.26424,Quiet and cosy double bedroom,20863183
1393,1.0,Real Bed,1.0,100.0,26.00,53.46586,-2.24852,Homely Room For 2 Guests CENTRAL MANCHESTER,329319555
1394,1.0,Real Bed,1.0,100.0,35.00,53.474340000000005,-2.24492,Heart of city centre  £35per night,225955629
1395,1.0,Real Bed,1.0,80.0,30.00,53.48925,-2.2179,Double bed room - walking distance to town centre,233033069
1396,1.0,Real Bed,1.0,100.0,30.00,53.468740000000004,-2.28286,Salford Quays flat,67496692
1397,1.0,Real Bed,1.0,80.0,35.00,53.50982,-2.37434,"Private room in large home in Roe Green, Worsley",103320011
1398,1.0,Real Bed,1.0,87.0,30.00,53.48594,-2.2774099999999997,Double bedroom available to stay,128357616
1399,1.0,Real Bed,1.0,85.0,22.00,53.441680000000005,-2.2650200000000003,Chorlton double room 2 mins to airport metro,119004879
1400,1.0,Real Bed,1.0,80.0,19.00,53.51071999999999,-2.1991400000000003,Double Room near Manchester City Centre,220603812
1401,1.0,Real Bed,1.0,100.0,52.00,53.375919999999994,-2.26874,Airport Padzzz. Room 2.,77550344
1402,1.0,Real Bed,1.0,100.0,25.00,53.473209999999995,-2.25,Central modern clean flat,335069680
1403,1.0,Real Bed,1.0,100.0,50.00,53.47014,-2.2444599999999997,"Homely, recently renovated and central",2851699
1404,1.0,Real Bed,1.0,100.0,21.00,53.602959999999996,-2.14367,Spacious bedroom in Rochdale,36381231
1405,1.0,Real Bed,1.0,100.0,20.00,53.481359999999995,-2.1659,D3 Very convenient place next to Metrolink Station,336312021
1406,1.0,Real Bed,1.0,100.0,28.00,53.3688,-2.2621700000000002,Double bedroom 5 minutes from Manchester Airport,337513432
1407,1.0,Real Bed,1.0,100.0,30.00,53.499219999999994,-2.27113,Greater Manchester Home with a river view,270230146
1408,1.0,Real Bed,1.0,100.0,32.00,53.450559999999996,-2.16206,"Newly decorated, large ensuite room steps from STN",29202430
1409,1.0,Real Bed,1.0,100.0,34.00,53.47741,-2.22784,PICADILLY STYLISH EN-SUITE  ROOM,338340772
1410,1.0,Real Bed,1.0,100.0,21.00,53.42637,-2.2139900000000003,Homey large double near Didsbury & city centre!,23532970
1411,1.0,Real Bed,1.0,100.0,25.00,53.520340000000004,-2.13154,Cozy single bedroom only for ladies,300928938
1412,1.0,Real Bed,1.0,100.0,35.00,53.596030000000006,-2.28055,Fantastic New Room-1,169001724
1413,1.0,Real Bed,1.0,100.0,25.00,53.448969999999996,-2.3585599999999998,Spacious Sunny Room and Summer House,9329777
1414,1.0,Real Bed,1.0,100.0,18.00,53.464330000000004,-2.2560599999999997,Single BD in new Appartment 10mi walk2citycentre,309941528
1415,1.0,Real Bed,1.0,100.0,11.00,53.46744,-2.2549200000000003,SINGLE ROOM (CITY CENTRE /HULME/ UNVRSTY MANCHSTR),341769106
