id,title,coins,danmakus,follow,views,score,score_count,tags,long_review_count,short_review_count,state,ep,timestamp
1941,To Heart 回忆永恒,57,1429,10711,71093,-1,-1,日常 ,1,16,2,13,1583386449
28222855,我們真的學不來！第二季（僅限台灣地區）,1074,3521,10685,131854,5.4,305,漫画改 日常 校园 恋爱 ,0,117,2,13,1583386449
28224170,AURA ～魔龙院光牙最后的战斗～,756,1444,10664,70187,9.6,324,小说改 治愈 校园 恋爱 ,3,132,2,1,1583386449
3955,鲁邦三世 东方见闻录 ～Another Page～,349,2280,10646,126105,-1,-1,搞笑 热血 时泪 ,0,14,2,1,1583386449
1006,一期一会~你的话语~,94,835,10589,45264,-1,-1,萌系 日常 治愈 ,0,13,2,13,1583386449
1990,高机动幻想～新结行军歌～,128,2915,10574,109762,-1,-1,科幻 热血 ,0,21,2,12,1583386449
1724,变形金刚 领袖之证 美版第二季,111,2607,10563,335816,-1,-1,科幻 热血 ,0,9,2,8,1583386449
6376,解谜之音 KAITO×ANSA,60,951,10549,143640,-1,-1,推理 原创 ,1,11,2,12,1583386449
22908980,快餐厅之恋 ,126,514,10551,38754,-1,-1,游戏改 恋爱 ,0,16,2,6,1583386449
2135,钢铁天使核桃,98,2361,10485,108791,-1,-1,科幻 少女 冒险 ,0,9,2,28,1583386449
2334,叮当猫,489,2979,10482,309534,-1,-1,科幻 日常 ,1,43,2,170,1583386449
5146,死体兵,35,704,10458,84112,-1,-1,少女 战斗 ,0,4,2,13,1583386449
4285,RE：人造人009,178,7151,10440,195486,-1,-1,,0,7,2,1,1583386449
4926,大魔法峠,358,3889,10428,101403,9.6,156,萌系 ,1,63,2,8,1583386449
28220870,百鍊霸王與聖約女武神（僅限港澳台地區）,34,79,10427,10090,-1,-1,小说改 奇幻 战斗 架空 ,0,4,2,12,1583386449
1984,机魂末世录,141,2716,10365,78060,-1,-1,科幻 ,1,19,2,22,1583386449
2202,虫孽,148,8373,10353,107075,-1,-1,热血 ,1,18,2,26,1583386449
4925,骇客时空 根源,81,696,10346,84135,-1,-1,科幻 穿越 冒险 ,0,2,2,26,1583386449
1853,星舰驾驶员,112,2609,10342,77535,-1,-1,科幻 ,2,20,2,13,1583386449
28223025,排球少年！！第二季（僅限港澳台地區）,354,5058,10358,76858,9.8,315,漫画改 热血 校园 运动 ,0,99,2,25,1583386449
28222848,入間同學入魔了（僅限台灣地區）,1327,3712,10257,208101,9.6,153,漫画改 搞笑 校园 神魔 ,0,26,1,22,1583386449
4384,大怪兽RUSH,392,3468,10214,623372,9.5,125,战斗 ,0,54,2,13,1583386449
3760,我的女神 剧场版,810,3313,10223,139928,9.7,145,奇幻 时泪 ,0,61,2,1,1583386449
798,柴犬子,84,4354,10212,325086,-1,-1,萌系 日常 治愈 ,0,3,2,26,1583386449
2043,安倍桥魔法☆商店街,205,3155,10187,85492,-1,-1,奇幻 搞笑 日常 ,1,27,2,13,1583386449
5278,秋之回忆 OVA,169,1582,10180,93779,-1,-1,恋爱 ,0,22,2,3,1583386449
4600,时光钟摆,1500,476,10172,86929,9.7,323,治愈 ,2,131,2,1,1583386449
124,宝石宠物 Sunshine,108,5049,10140,209765,-1,-1,萌系 治愈 魔法 ,0,8,2,52,1583386449
28222677,一弦定音！第二季（僅限港澳台地區）,1272,2639,10135,94183,9.8,350,漫画改 校园 恋爱 社团 ,4,99,2,13,1583386449
10912,魔神坛斗士 辉煌帝传说,78,877,10114,79977,-1,-1,热血 架空 穿越 冒险 ,0,3,2,4,1583386449
28220970,快盗天使双胞胎,71,346,10103,19026,-1,-1,魔法 ,1,4,2,12,1583386449
28227667,新机动战记高达W剧场版 无尽的华尔兹,1495,3649,10101,195939,9.8,956,原创 科幻 机战 架空 ,1,248,2,1,1583386449
6049,斯特拉的魔法 OVA,781,1271,10075,106375,9.5,121,校园 日常 ,0,44,2,2,1583386449
5742,我的女神 战斗之翼,280,518,10047,82308,-1,-1,奇幻 治愈 ,1,23,2,2,1583386449
4875,BALDR FORCE EXE RESOLUTION,94,997,10021,98752,-1,-1,战斗 ,0,7,2,4,1583386449
28220982,超剧场版 Keroro军曹4 龙勇士的逆袭,158,829,10019,29670,-1,-1,漫画改 奇幻 战斗 ,0,5,2,1,1583386449
1946,十兵卫 心形眼罩的秘密,152,5280,9999,85993,-1,-1,奇幻 ,0,21,2,13,1583386449
28222862,喜歡本大爺的竟然就妳一個？（僅限台灣地區）,900,4329,10004,125352,7.6,242,小说改 校园 恋爱 ,1,70,2,13,1583386449
1312,银河铁道物语,116,339,9995,33684,-1,-1,科幻 热血 ,0,8,2,26,1583386449
2132,漫画同人会,74,1474,9957,65904,-1,-1,搞笑 ,0,9,2,13,1583386449
1966,战争程序员白濑,134,4058,9951,124845,-1,-1,搞笑 日常 ,2,22,2,15,1583386449
2071,盗贼王Jing,138,2664,9948,109341,-1,-1,奇幻 ,1,28,2,13,1583386449
4540,虹色萤火虫～永远的暑假～,250,4674,9915,76433,-1,-1,治愈 穿越 ,0,24,2,1,1583386449
5134,魔法少女加奈,41,1061,9915,100069,-1,-1,魔法 ,0,2,2,13,1583386449
1652,网球优等生 第二期,735,5234,9897,280997,9.6,199,运动 ,1,84,2,25,1583386449
2785,无家可归的小孩,127,1793,9871,82108,-1,-1,治愈 ,0,10,2,26,1583386449
3854,最游记 Requiem 落选者的镇魂歌,887,8588,9824,288545,-1,-1,奇幻 战斗 冒险 ,0,2,2,1,1583386449
4917,幻影小精灵的主谋者,123,5040,9795,283557,-1,-1,萌系 战斗 ,1,3,2,1,1583386449
2921,侦探歌剧 少女福尔摩斯 OVA,115,903,9790,48804,-1,-1,日常 搞笑 ,0,10,2,2,1583386449
3925,鲁邦三世：巴比伦黄金传说,346,3153,9797,242725,-1,-1,搞笑 热血 时泪 ,0,17,2,1,1583386449
2838,恋爱☆迁都 COI☆SENTO,111,654,9759,33934,-1,-1,奇幻 校园 ,0,7,2,1,1583386449
1698,PUNKISS！2次元,236,7132,9752,348679,-1,-1,奇幻 日常 泡面 ,0,25,2,24,1583386449
1968,读或死 OVA,221,1105,9723,37770,9.5,109,科幻 ,1,50,2,3,1583386449
6035,World Fool News 2,187,2142,9716,155666,-1,-1,搞笑 泡面 ,0,15,2,12,1583386449
3559,超时空要塞II 再爱一次 OVA,118,3833,9719,129740,-1,-1,机战 战斗 ,1,9,2,6,1583386449
130232,探险活宝 第七季（中配）,479,3494,9709,272181,-1,-1,搞笑 ,0,31,2,38,1583386449
41912,Slow Start（僅限港澳台地區）,395,2593,9688,100846,-1,-1,萌系 少女 漫画改 ,0,23,2,12,1583386449
5106,东之伊甸 II -Paradise Lost,346,3976,9685,164213,-1,-1,奇幻 智斗 治愈 ,0,21,2,2,1583386449
929,战国鬼才传,1029,35677,9660,500379,9.7,164,历史 ,2,79,2,39,1583386449
1959,骇客时空  黄昏的腕轮传说,65,590,9655,40234,-1,-1,科幻 穿越 冒险 ,0,5,2,12,1583386449
28220981,超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,126,439,9653,26051,-1,-1,漫画改 战斗 奇幻 ,0,11,2,1,1583386449
5177,魁!!库洛马迪高校,433,7336,9576,188401,9.7,140,搞笑 ,0,70,2,26,1583386449
5320,基因攻防战,61,1123,9566,86680,-1,-1,机战 科幻 ,0,6,2,13,1583386449
2257,青涩宝贝,71,583,9540,81510,-1,-1,日常 少女 ,0,7,2,12,1583386449
2301,勇者指令,84,2725,9523,174123,-1,-1,热血 ,2,3,2,48,1583386449
4552,野良剧,63,515,9514,41697,-1,-1,智斗 ,0,9,2,1,1583386449
4799,超能力少女兰,100,249,9498,74033,-1,-1,治愈 ,0,14,2,26,1583386449
28221659,OVERLORD（僅限港澳台地區）,39,145,9493,9154,-1,-1,小说改 穿越 奇幻 战斗 ,0,17,2,12,1583386449
506,KY系JC小空气,0,1296,9477,125619,-1,-1,萌系 搞笑 日常 泡面 ,0,24,2,4,1583386449
3558,超时空要塞 Flash Back OVA,210,462,9466,150584,-1,-1,机战 战斗 ,0,13,2,1,1583386449
1494,战国无双SP 真田之章,113,1066,9453,47434,-1,-1,历史 热血 ,0,1,2,1,1583386449
2268,魔术士奥芬,266,6231,9463,161215,-1,-1,奇幻 热血 ,0,15,2,24,1583386449
3328,创龙传,85,2000,9421,130135,-1,-1,小说改 奇幻 ,0,6,2,12,1583386449
4542,魔神凯撒SKL,178,2316,9414,147409,-1,-1,机战 ,0,16,2,3,1583386449
5705,少女抚子恋爱手册,96,329,9392,73813,-1,-1,,0,7,2,1,1583386449
2223,火魅子传,65,902,9378,66850,-1,-1,奇幻 热血 ,0,3,2,12,1583386449
2872,Peeping Life,143,3085,9275,181196,-1,-1,搞笑 日常 ,0,4,2,12,1583386449
1975,四圣兽 ～圣兽降临篇～,38,3309,9273,93687,-1,-1,奇幻 ,0,3,2,6,1583386449
24104767,少年阿贝 GO!GO!小芝麻 第四季,1080,400,9222,407005,-1,-1,原创 日常 ,0,21,2,24,1583386449
3830,逮捕令 剧场版 墨东署最大危机,184,2194,9218,82971,-1,-1,智斗 时泪 职场 ,0,8,2,1,1583386449
28222992,眾神的逆鱗（僅限台灣地區）,342,156,9228,45095,-1,-1,漫画改 热血 战斗 奇幻 ,0,0,1,19,1583386449
64272,世界大战：歌利娅,365,5078,9205,667085,-1,-1,动作 动画 ,1,42,1,2012,1583386449
1907,苏生龙王传说,520,24927,9156,265650,9.7,130,萌系 热血 ,2,40,2,50,1583386449
28226764,ID:INVADED（僅限港澳台地區）,930,1211,9168,99426,9.6,1090,原创 科幻 推理 ,0,333,1,10,1583386449
3219,变形金刚2008,496,21007,9107,265931,9.7,148,热血 机战 ,2,63,2,42,1583386449
4653,超级街头霸王4,391,2504,9104,294461,-1,-1,战斗 ,0,8,2,1,1583386449
6046,MS动画图鉴 第二季,198,1331,9092,89733,-1,-1,机战 ,0,9,2,76,1583386449
796,翡翠森林狼与羊秘密的朋友,587,20280,9082,206674,-1,-1,日常 少儿 治愈 ,0,29,2,26,1583386449
912,怪物猎人日记 岌岌可危的猫猫村G,184,4478,9079,325704,-1,-1,萌系 搞笑 日常 泡面 ,0,10,2,13,1583386449
2220,日本第一男人之魂,104,2001,9059,162935,-1,-1,搞笑 泡面 ,0,14,2,16,1583386449
908,DOUBLE-J,82,5117,9034,157816,-1,-1,搞笑 日常 泡面 ,0,7,2,11,1583386449
3814,魔动王 最后的魔法大战,3709,78123,8985,2812997,-1,-1,热血 奇幻 时泪 穿越 ,0,10,2,2,1583386449
5405,千叶脚踏板,153,382,8935,309640,-1,-1,萌系 ,0,3,2,5,1583386449
3015,拽妹黛薇儿 剧场版,2039,10068,8937,348327,-1,-1,,2,24,2,2,1583386449
5467,闪电十一人 第二季 日语 ,492,33429,8899,429560,9.7,126,热血 运动 少儿 ,3,34,2,41,1583386449
1830,变形金刚 银河之力,178,8444,8866,310814,-1,-1,时泪 科幻 ,1,14,2,52,1583386449
5499,乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,1057,4268,8874,289632,9.7,151,搞笑 ,2,72,2,1,1583386449
2313,神秘的世界EL-HAZARD,130,2682,8855,132152,-1,-1,奇幻 热血 架空 穿越 ,0,6,2,26,1583386449
2291,樱花大战 OVA1 樱华绚烂,771,23145,8849,412067,-1,-1,时泪 科幻 热血 机战 ,0,13,2,4,1583386449
1277,机神大战巨型方程式,78,1425,8840,86342,-1,-1,科幻 热血 ,1,15,2,26,1583386449
28221664,前進吧！登山少女  第二季（僅限港澳台地區）,11,13,8819,2503,-1,-1,萌系 治愈 日常 ,0,4,2,24,1583386449
4954,战吼,120,1750,8793,145970,-1,-1,,0,11,2,13,1583386449
1373,零秒出手,104,4318,8788,243092,-1,-1,运动 热血 ,0,2,2,13,1583386449
1101,迷宫塔 ～乌鲁克之剑～,222,9520,8783,193072,-1,-1,奇幻 科幻 热血 架空 ,1,40,2,12,1583386449
28221632,情熱傳說 the X 第二季（僅限港澳台地區）,23,18,8756,5916,-1,-1,游戏改 奇幻 战斗 冒险 ,0,2,2,13,1583386449
6479,丝缎女孩对谈,397,1272,8751,195534,8.7,218,,0,129,2,12,1583386449
4153,故事少女穗乃花,67,553,8740,56460,-1,-1,少女 ,0,10,2,1,1583386449
3815,魔动王 冒险篇,3709,78123,8729,2812997,-1,-1,热血 奇幻 时泪 ,0,13,2,3,1583386449
3130,天才宝贝,201,4352,8707,144984,-1,-1,萌系 日常 治愈 ,1,23,2,35,1583386449
8272,喷嚏大魔怪,86,249,8685,25127,-1,-1,搞笑 ,0,13,2,52,1583386449
4863,冬季花园,63,145,8661,37949,-1,-1,恋爱 治愈 ,0,21,2,2,1583386449
4313462,新天线宝宝 第二季,480,1438,8675,352161,9.4,112,少儿 ,1,54,1,60,1583386449
5418,神秘岛,273,997,8651,113241,-1,-1,奇幻 战斗 历史 ,2,27,2,40,1583386449
3992,银河英雄传说 黄金之翼,947,8241,8655,532402,-1,-1,热血 科幻 ,1,15,2,1,1583386449
19724023,鲁邦三世 次元大介的墓标,705,1263,8657,134546,9.7,167,漫画改 ,0,49,2,1,1583386449
3993,银河英雄传说 新战争的序曲,947,8241,8637,532401,-1,-1,热血 科幻 ,2,18,2,1,1583386449
1322,月面兔兵器米娜,100,2003,8627,59078,-1,-1,萌系 奇幻 科幻 热血 ,0,10,2,13,1583386449
1883,遥远时空中 紫阳花物语,17,652,8592,67352,-1,-1,奇幻 乙女 架空 穿越 ,0,2,2,2,1583386449
5127,我的妹妹小桃子,540,1804,8594,89971,9.7,149,校园 励志 ,0,64,2,1,1583386449
1248,RD潜脑调查室,148,4012,8582,120428,-1,-1,科幻 ,1,10,2,26,1583386449
3620,忍者乱太郎,186,6134,8552,356526,-1,-1,搞笑 校园 ,0,12,2,151,1583386449
28221028,第一神拳 间柴vs木村 死刑执行,130,235,8527,34212,-1,-1,漫画改 运动 战斗 ,0,9,2,1,1583386449
4107,皮卡丘，这是什么的钥匙？,102,599,8503,61054,-1,-1,萌系 ,0,12,2,1,1583386449
892,战国☆天堂 -极-,24,2270,8495,149539,-1,-1,少女 热血 ,0,2,2,26,1583386449
127572,愤怒的小鸟 蓝弟弟系列,591,1694,8506,176841,9.5,101,少儿 ,0,40,2,30,1583386449
2478,宇宙骑士铁甲人,82,619,8492,203506,-1,-1,科幻 热血 ,0,9,2,26,1583386449
5942,银河机攻队MAJESTIC PRINCE 新作动画,131,702,8440,153108,-1,-1,热血 机战 科幻 ,0,4,2,1,1583386449
6083,装神少女小缠 OVA,514,321,8426,108600,-1,-1,,0,43,2,1,1583386449
2885,火球 魅力之章,167,767,8403,103036,-1,-1,机战 科幻 日常 泡面 ,0,32,2,13,1583386449
102612,闪电十一人 第一季 日语,867,27013,8381,477807,9.7,179,运动 少儿 ,5,69,2,26,1583386449
10645046,怪物猎人物语 RIDE ON 第二季,341,3752,8381,168211,-1,-1,奇幻 战斗 少儿 ,0,28,2,27,1583386449
1348,MAPLESTORY,318,2496,8347,310373,-1,-1,奇幻 热血 ,0,36,2,25,1583386449
4814,Happiness! 渡良濑准华丽的一天,585,8311,8321,337691,-1,-1,萌系 搞笑 ,1,20,2,1,1583386449
1343,逮捕令 OVA,92,779,8291,61012,-1,-1,日常 少女 热血 职场 ,0,6,2,4,1583386449
6298,拽妹黛薇儿 第五季,1790,6926,8224,251401,9.7,134,,2,51,2,13,1583386449
2163,星界的战旗 星界的纹章,414,8191,8174,202828,-1,-1,时泪 科幻 ,1,31,2,13,1583386449
4464,老虎和兔子：诞生,206,3629,8122,95685,-1,-1,科幻 ,0,7,2,1,1583386449
8832, 百变之星 崭新之翼 EXTRA STAGE 不笑的公主,580,9221,8116,223824,-1,-1,热血 ,0,4,2,1,1583386449
2296,佐罗的传说,238,10420,8095,148051,-1,-1,热血 ,0,17,2,52,1583386449
2060,天使特警2,56,145,8081,20169,-1,-1,热血 ,0,11,2,24,1583386449
4259,圣诞老人公司,55,1037,8078,42243,-1,-1,,0,6,2,1,1583386449
2032,铁胆火车侠 第二季,72,1439,8083,141951,-1,-1,萌系 热血 ,0,7,2,52,1583386449
744,超速变形GYRO ZETTER,211,13775,8047,614619,-1,-1,科幻 少儿 热血 ,0,12,2,51,1583386449
28226765,理科生墜入情網，故嘗試證明。（僅限港澳台地區）,283,747,8038,44522,-1,-1,漫画改 日常 搞笑 校园 ,0,19,2,12,1583386449
2426,棒球英豪 剧场版,181,3739,8022,178156,-1,-1,日常 少女 运动 热血 ,0,8,2,3,1583386449
5300,大~集合！小魔女DoReMi 青蛙石的秘密,71,692,7995,71285,-1,-1,时泪 少儿 ,0,24,2,1,1583386449
521,科学小飞侠 OVA（1994）,27,42,7966,21299,-1,-1,科幻 热血 ,0,0,2,3,1583386449
3058,神枪少女 -IL TEATRINO- OVA,136,1317,7931,85708,-1,-1,热血 ,0,8,2,2,1583386449
1848,曙光少女,95,246,7923,23315,-1,-1,科幻 ,1,14,2,25,1583386449
5209,飞天少女猪,82,1179,7900,68129,-1,-1,时泪 ,0,5,2,51,1583386449
6136,侦探歌剧 少女福尔摩斯 派对之夜,322,907,7884,60885,-1,-1,萌系 搞笑 ,1,14,2,1,1583386449
2347,横山光辉三国志,198,5750,7877,209398,-1,-1,历史 热血 ,0,9,2,47,1583386449
1450,我的女神 小不隆咚便利多多,298,2514,7872,122021,-1,-1,时泪 治愈 奇幻 ,0,23,2,48,1583386449
3853,最游记OVA 希望之罪过,887,8588,7838,288545,-1,-1,热血 奇幻 冒险 ,0,0,2,1,1583386449
5323,魔法战士李维,169,1094,7827,47022,-1,-1,搞笑 奇幻 ,1,42,2,24,1583386449
5289,魔神凯撒,118,642,7827,40880,-1,-1,热血 机战 战斗 ,0,23,2,7,1583386449
586,学活！ 第二季,195,7056,7818,344690,-1,-1,萌系 搞笑 日常 泡面 ,0,10,2,25,1583386449
24103847,暖暖日记 4th,3973,2663,7799,800271,9.5,272,漫画改 治愈 ,0,123,1,48,1583386449
3829,飞跃巅峰 科学讲座,159,1372,7805,127673,-1,-1,热血 科幻 ,0,6,2,6,1583386449
10632,品酒要在成為夫妻之後（僅限台灣地區）,71,277,7784,58328,-1,-1,搞笑 恋爱 漫画改 ,1,19,2,13,1583386449
1889,奇幻旅程,97,2621,7744,42871,-1,-1,科幻 ,1,14,2,26,1583386449
3743,苍穹之法芙娜 RIGHT OF LEFT,588,32396,7736,587255,-1,-1,热血 机战 科幻 ,1,22,2,1,1583386449
1751,究极KERORO 奇迹的时空岛,0,1541,7717,62733,-1,-1,奇幻 ,0,11,2,1,1583386449
679,笨蛋的悲剧人生,174,2824,7708,171402,-1,-1,搞笑 泡面 ,1,20,2,3,1583386449
5439,比得兔（第一季）,170,1306,7699,306536,-1,-1,少儿 ,0,8,2,50,1583386449
1841,机动新撰组 萌之剑,29,32,7685,14014,-1,-1,历史 ,0,2,2,13,1583386449
684,地狱幼稚园,35,1862,7672,170359,-1,-1,萌系 搞笑 日常 泡面 ,0,4,2,12,1583386449
28221446,91Days（僅限港澳台地區）,102,357,7682,10454,-1,-1,原创 ,1,38,2,12,1583386449
1947,十兵卫2 西伯利亚柳生的反击,106,351,7627,28431,-1,-1,奇幻 ,1,26,2,13,1583386449
1267,威尔贝鲁物语 ～威尔贝鲁的姐妹～ 第一幕,69,2727,7596,81035,-1,-1,奇幻 热血 架空 冒险 ,0,5,2,13,1583386449
936,和殿下一起 1分钟剧场,23,57,7581,9744,-1,-1,搞笑 泡面 ,0,5,2,12,1583386449
4305,噬谎者 OVA,124,839,7577,127981,-1,-1,智斗 ,0,14,2,1,1583386449
8332,火球 幽默之章,434,380,7553,115129,9.6,155,科幻 泡面 ,3,59,1,3,1583386449
5421,科学小飞侠Crowds SP,212,495,7530,72722,-1,-1,热血 科幻 ,0,30,2,1,1583386449
2255,魔法阵都市,84,1217,7510,111848,-1,-1,科幻 热血 ,0,5,2,26,1583386449
5139,朝雾的巫女,97,231,7499,24902,-1,-1,恋爱 ,1,7,2,26,1583386449
3932,鲁邦三世：DEAD OR ALIVE,535,1410,7465,190996,-1,-1,搞笑 热血 时泪 ,0,13,2,1,1583386449
1289,钢铁神吉克,56,146,7447,24766,-1,-1,科幻 热血 ,0,7,2,13,1583386449
1985,宇宙星路,223,3321,7421,92243,-1,-1,科幻 ,0,22,2,26,1583386449
5204,冥王计划志雷马,333,2872,7416,117629,-1,-1,机战 ,0,26,2,4,1583386449
3927,鲁邦三世：风魔家族的阴谋,202,786,7411,148523,-1,-1,搞笑 热血 时泪 ,0,12,2,1,1583386449
5285,愿你在此,68,9,7388,10997,-1,-1,,0,8,2,4,1583386449
27786757,熊猫拍拍 日常篇,19,26,7370,9284,-1,-1,原创 泡面 ,0,3,2,13,1583386449
24802609,室内鞋库库,34,123,7338,10523,-1,-1,少儿 ,0,3,2,13,1583386449
3823,向阳素描 沙英・寻 毕业篇,181,336,7309,12764,-1,-1,搞笑 日常 治愈 ,1,35,2,2,1583386449
5119,战斗之魂 双重驱动,724,11005,7287,953071,-1,-1,热血 少儿 ,0,4,2,51,1583386449
28221514,告訴我！辣妹子醬（僅限港澳台地區）,108,396,7268,15755,-1,-1,漫画改 搞笑 校园 日常 ,1,27,2,12,1583386449
4432,巧克力小狗,122,1351,7254,72117,-1,-1,萌系 ,1,24,2,1,1583386449
164,罗德岛战记 享用罗德岛战记,62,1267,7236,341180,-1,-1,时泪 奇幻 架空 冒险 ,0,2,2,13,1583386449
27815072,熊猫拍拍 运动篇,26,51,7224,15119,-1,-1,原创 泡面 ,0,7,2,11,1583386449
24780333,Hello Kitty 苹果森林 第三季,23,8,7208,15309,-1,-1,萌系 ,0,3,2,27,1583386449
4313442,新天线宝宝,300,1128,7210,219524,-1,-1,,0,30,1,60,1583386449
4831,骇客时空 G.U.Returner,102,646,7194,53144,-1,-1,科幻 战斗 架空 穿越 ,1,3,2,1,1583386449
3263,机械女神J,114,2893,7192,134395,-1,-1,科幻 少女 搞笑 战斗 ,1,5,2,25,1583386449
27808549,熊猫拍拍 饮食篇,27,55,7153,18611,-1,-1,原创 泡面 ,0,12,2,7,1583386449
3646,变形金刚：领袖的挑战 第一季,265,10213,7147,265985,-1,-1,热血 科幻 ,0,21,2,26,1583386449
3953,鲁邦三世：血之刻印 永远的Mermaid,0,0,0,0,-1,-1,搞笑 热血 时泪 ,0,11,2,1,1583386449
2455,再见了宇宙战舰大和号 爱的战士们,61,486,7108,45235,-1,-1,时泪 科幻 热血 ,0,4,2,1,1583386449
1124,BASQUASH!,381,7212,7101,197832,-1,-1,科幻 ,1,27,2,26,1583386449
21952759,欢迎来到宇宙SHOW,482,1149,7070,61776,9.4,125,原创 搞笑 科幻 ,0,59,2,1,1583386449
3562,Macross Plus 剧场版,235,1907,7075,90730,-1,-1,机战 战斗 ,0,17,2,1,1583386449
2328,足球风云,135,4095,7073,192988,-1,-1,运动 热血 ,0,11,2,58,1583386449
4018,真救世主传说 北斗神拳 拉奥传 激斗之章,370,3441,7035,209319,-1,-1,热血 时泪 ,0,23,2,1,1583386449
89132,草莓棉花糖 OVA 第1期,1031,5843,7015,183049,9.7,147,萌系 ,0,42,2,3,1583386449
125872,吉尔伽美什,182,745,7008,148734,-1,-1,漫画改 ,2,18,2,26,1583386449
1987,变形金刚：微型传说,170,7132,7009,164029,-1,-1,科幻 热血 ,0,16,2,52,1583386449
3820,向阳素描 特别篇,761,13371,6972,259401,-1,-1,萌系 日常 治愈 ,0,12,2,2,1583386449
2260,梦幻拉拉,118,2519,6963,91289,-1,-1,奇幻 魔法 ,0,15,2,26,1583386449
2119,小小雪精灵,227,3241,6932,106124,-1,-1,萌系 奇幻 治愈 ,1,14,2,24,1583386449
4168,好朋友,245,779,6927,81112,-1,-1,日常 ,0,26,2,6,1583386449
7366760,不可思议星球的双胞胎公主 Gyu  SP,2444,20336,6914,618508,-1,-1,少女 战斗 魔法 少儿 ,0,13,2,1,1583386449
3958,勇者王GaoGaiGar Final Grand Glorious Gathering,176,5599,6904,234919,-1,-1,热血 机战 ,1,18,2,12,1583386449
13293448,驰风！赛艇王 V,50,53,6890,25806,-1,-1,漫画改 运动 励志 ,0,7,2,25,1583386449
2318,黄金勇者,79,1354,6835,105285,-1,-1,萌系 搞笑 热血 ,0,16,2,48,1583386449
3215,地球变动之日,58,1115,6827,40955,-1,-1,催泪 治愈 ,1,4,2,1,1583386449
2414,机甲战记威龙,237,5693,6822,197399,-1,-1,热血 ,0,11,2,48,1583386449
2197,六翼天使之声,61,1981,6814,53026,-1,-1,,1,0,2,12,1583386449
1685,荔枝DE光之俱乐部,76,3043,6762,207545,-1,-1,日常 泡面 ,0,11,2,8,1583386449
7392,Onyankopon,190,915,6755,164719,-1,-1,泡面 ,2,33,2,12,1583386449
1949,超重神GRAVION Zwei,39,2376,6747,145675,-1,-1,热血 机战 ,0,6,2,12,1583386449
5937,侦探歌剧 夏日特别篇,121,718,6747,44867,-1,-1,搞笑 萝莉 ,0,9,2,1,1583386449
2267,星方武侠,82,1354,6741,70914,-1,-1,科幻 ,0,7,2,26,1583386449
2253,南海奇皇,49,935,6683,71522,-1,-1,搞笑 科幻 热血 ,0,3,2,48,1583386449
28222991,Z/X Code reunion（僅限台灣地區）,192,299,6676,23740,-1,-1,游戏改 战斗 科幻 萌系 ,0,10,2,12,1583386449
2020,返乡战士,163,5325,6633,121897,-1,-1,科幻 热血 ,1,30,2,26,1583386449
2225,宇宙战舰山本洋子,56,141,6554,16699,-1,-1,科幻 热血 ,0,6,2,26,1583386449
2250,影技,71,1335,6545,65902,-1,-1,科幻 ,0,6,2,26,1583386449
1993,神魂合体GODANNAR！！,73,4932,6523,109587,-1,-1,科幻 热血 机战 ,0,1,2,13,1583386449
2946,妖魔,73,1603,6520,81653,-1,-1,战斗 奇幻 ,0,2,2,2,1583386449
2352,盖塔机器人,144,4778,6512,120172,-1,-1,科幻 热血 ,0,14,2,51,1583386449
2444,六神合体雷霆王,102,1931,6501,136447,-1,-1,科幻 热血 ,0,9,2,64,1583386449
1572,黏黏糊糊!!角质君 第2期,33,3086,6477,261610,-1,-1,日常 泡面 ,0,4,2,13,1583386449
3919,天上天下 终极格斗,159,10272,6463,344848,-1,-1,热血 ,0,7,2,2,1583386449
2481,ChargeMan研,425,39598,6465,328567,8.9,273,搞笑 科幻 热血 ,3,187,2,65,1583386449
1326,向日葵！ 第二季,41,688,6454,48647,-1,-1,科幻 ,0,4,2,13,1583386449
2393,柔道少女,85,2346,6404,102803,-1,-1,运动 ,1,4,2,26,1583386449
97272,未来卡 神搭档对战,1078,3945,6364,467517,-1,-1,少儿 游戏改 ,1,22,1,30,1583386449
4006,咕噜咕噜魔法阵 心跳传说,148,5644,6319,157668,-1,-1,萌系 奇幻 ,0,11,2,38,1583386449
3150,蓝宝石之谜 剧场版,158,1158,6320,84327,-1,-1,热血 科幻 冒险 ,0,9,2,1,1583386449
4313422,SHOW BY ROCK!! （僅限台湾地區）,55,324,6320,9853,-1,-1,萌系 音乐 架空 穿越 ,0,12,2,12,1583386449
1469,玻璃舰队,40,666,6313,74957,-1,-1,科幻 少女 热血 ,1,3,2,26,1583386449
1444,莉莉和青蛙和弟弟,29,508,6305,25110,-1,-1,日常 治愈 ,0,0,2,1,1583386449
4508,宝石宠物 剧场版 甜蜜舞蹈公主,44,156,6259,43878,-1,-1,萌系 ,0,2,2,1,1583386449
750,CROSS FIGHT 弹珠人,95,3917,6242,378457,-1,-1,科幻 少儿 ,0,4,2,52,1583386449
4994,河童的饲养方法,61,862,6220,36741,-1,-1,萌系 ,0,17,2,6,1583386449
3947,鲁邦三世：爱的记号~ 不二子不幸的一天,182,1128,6222,110073,-1,-1,热血 奇幻 时泪 ,0,5,2,1,1583386449
4606,侠猪布塔,31,1330,6172,31098,-1,-1,萌系 奇幻 ,0,6,2,1,1583386449
